Site_Id,Species,Fish_Length,Clipped
TPS0462.2020,Striped_Bass,133,
TPS0462.2020,Striped_Bass,121,
TPS0147.2018,Striped_Bass,113,
TPS0147.2018,Striped_Bass,103,
TPS0466.2019,Striped_Bass,104,
TPS0466.2019,Striped_Bass,185,
TPS0466.2019,Striped_Bass,218,
TPS0262.2019,Striped_Bass,121,
TPS0126.2020,Striped_Bass,95,
TPS0126.2020,Striped_Bass,95,
TPS0190.2019,Striped_Bass,131,
TPS0147.2018,Striped_Bass,100,
TPS0388.2019,Striped_Bass,101,
TPS0388.2019,Striped_Bass,106,
TPS0316.2019,Striped_Bass,269,
TPS0331.2019,Striped_Bass,110,
TPS0571.2019,Striped_Bass,128,
TPS0571.2019,Striped_Bass,171,
TPS0139.2020,Striped_Bass,107,
TPS0139.2020,Striped_Bass,91,
TPS0316.2019,Striped_Bass,145,
TPS0316.2019,Striped_Bass,205,
TPS0475.2019,Striped_Bass,139,
TPS0388.2019,Striped_Bass,106,
TPS0262.2019,Striped_Bass,148,
TPS0262.2019,Striped_Bass,198,
TPS0313.2019,Striped_Bass,252,
TPS0036.2018,Striped_Bass,469,
TPS0262.2019,Striped_Bass,203,
TPS0262.2019,Striped_Bass,206,
TPS0262.2019,Striped_Bass,213,
TPS0388.2019,Striped_Bass,114,
TPS0038.2018,Striped_Bass,110,
TPS0388.2019,Striped_Bass,132,
TPS0388.2019,Striped_Bass,286,
TPS0220.2018,Striped_Bass,32,
TPS0145.2018,Striped_Bass,138,
TPS0382.2019,Striped_Bass,122,
TPS0382.2019,Striped_Bass,240,
TPS0038.2018,Striped_Bass,148,
TPS0210.2018,Striped_Bass,299,
TPS0262.2019,Striped_Bass,232,
TPS0038.2018,Striped_Bass,436,
TPS0145.2019,Striped_Bass,121,
TPS0145.2019,Striped_Bass,141,
TPS0139.2020,Striped_Bass,120,
TPS0139.2020,Striped_Bass,445,
TPS0147.2018,Striped_Bass,91,
TPS0676.2020,Striped_Bass,224,
TPS0687.2020,Striped_Bass,104,
TPS0179.2020b,Striped_Bass,84,
TPS0179.2020b,Striped_Bass,87,
TPS0179.2020b,Striped_Bass,105,
TPS0179.2020b,Striped_Bass,86,
TPS0179.2020b,Striped_Bass,107,
TPS0318.2020,Striped_Bass,650,
TPS0139.2020,Striped_Bass,125,
TPS0196.2018,Striped_Bass,235,
TPS0427.2020b,Striped_Bass,110,
TPS0427.2020b,Striped_Bass,500,
TPS0427.2020b,Striped_Bass,500,
TPS0427.2020a,Striped_Bass,121,
TPS0427.2020a,Striped_Bass,103,
TPS0427.2020a,Striped_Bass,150,
TPS0427.2020a,Striped_Bass,127,
TPS0427.2020a,Striped_Bass,200,
TPS0197.2018,Striped_Bass,108,
TPS0197.2018,Striped_Bass,150,
TPS1657.2020,Striped_Bass,400,
TPS0268.2019,Striped_Bass,222,
TPS0280.2019,Striped_Bass,255,
TPS0286.2019,Striped_Bass,96,
TPS0420.2020,Striped_Bass,355,
TPS0119.2018,Striped_Bass,383,
TPS0198.2018,Striped_Bass,148,
TPS0649.2019,Striped_Bass,500,
TPS0119.2018,Striped_Bass,291,
TPS0146.2018,Striped_Bass,239,
TPS0146.2018,Striped_Bass,238,
TPS0146.2018,Striped_Bass,159,
TPS0146.2018,Striped_Bass,140,
TPS0146.2018,Striped_Bass,131,
TPS0360.2020,Striped_Bass,348,
TPS0211.2018,Striped_Bass,170,
TPS0360.2020,Striped_Bass,355,
TPS0146.2018,Striped_Bass,126,
TPS0146.2018,Striped_Bass,124,
TPS0146.2018,Striped_Bass,124,
TPS0286.2019,Striped_Bass,106,
TPS0286.2019,Striped_Bass,131,
TPS0286.2019,Striped_Bass,228,
TPS0286.2019,Striped_Bass,250,
TPS0146.2018,Striped_Bass,122,
TPS0146.2018,Striped_Bass,115,
TPS0077.2018,Striped_Bass,237,
TPS0224.2018,Striped_Bass,270,
TPS0224.2018,Striped_Bass,253,
TPS0224.2018,Striped_Bass,37,
TPS0224.2018,Striped_Bass,35,
TPS0224.2018,Striped_Bass,35,
TPS0200.2020,Striped_Bass,115,
TPS0207.2020,Striped_Bass,500,
TPS0207.2020,Striped_Bass,420,
TPS0207.2020,Striped_Bass,178,
TPS0140.2020,Threadfin_Shad,63,
TPS0370.2019,Threadfin_Shad,90,
TPS0370.2019,Threadfin_Shad,95,
TPS0370.2019,Threadfin_Shad,116,
TPS0235.2019,Threadfin_Shad,96,
TPS0373.2019,Threadfin_Shad,74,
TPS0373.2019,Threadfin_Shad,76,
TPS0373.2019,Threadfin_Shad,82,
TPS0373.2019,Threadfin_Shad,85,
TPS0373.2019,Threadfin_Shad,90,
TPS0373.2019,Threadfin_Shad,92,
TPS0373.2019,Threadfin_Shad,94,
TPS0235.2019,Threadfin_Shad,95,
TPS0235.2019,Threadfin_Shad,58,
TPS0232.2019,Threadfin_Shad,108,
TPS0376.2019,Threadfin_Shad,70,
TPS0232.2019,Threadfin_Shad,106,
TPS0232.2019,Threadfin_Shad,100,
TPS0232.2019,Threadfin_Shad,95,
TPS0232.2019,Threadfin_Shad,95,
TPS0232.2019,Threadfin_Shad,90,
TPS0232.2019,Threadfin_Shad,89,
TPS0232.2019,Threadfin_Shad,82,
TPS0232.2019,Threadfin_Shad,80,
TPS0232.2019,Threadfin_Shad,76,
TPS0229.2019,Threadfin_Shad,109,
TPS0382.2019,Threadfin_Shad,48,
TPS0382.2019,Threadfin_Shad,72,
TPS0382.2019,Threadfin_Shad,80,
TPS0382.2019,Threadfin_Shad,84,
TPS0382.2019,Threadfin_Shad,86,
TPS0382.2019,Threadfin_Shad,98,
TPS0382.2019,Threadfin_Shad,103,
TPS0382.2019,Threadfin_Shad,106,
TPS0382.2019,Threadfin_Shad,124,
TPS0385.2019,Threadfin_Shad,85,
TPS0385.2019,Threadfin_Shad,87,
TPS0385.2019,Threadfin_Shad,91,
TPS0385.2019,Threadfin_Shad,92,
TPS0385.2019,Threadfin_Shad,96,
TPS0385.2019,Threadfin_Shad,100,
TPS0385.2019,Threadfin_Shad,101,
TPS0385.2019,Threadfin_Shad,102,
TPS0385.2019,Threadfin_Shad,112,
TPS0385.2019,Threadfin_Shad,112,
TPS0388.2019,Threadfin_Shad,71,
TPS0388.2019,Threadfin_Shad,71,
TPS0388.2019,Threadfin_Shad,84,
TPS0388.2019,Threadfin_Shad,94,
TPS0388.2019,Threadfin_Shad,96,
TPS0388.2019,Threadfin_Shad,97,
TPS0388.2019,Threadfin_Shad,104,
TPS0214.2019,Threadfin_Shad,123,
TPS0202.2019,Threadfin_Shad,122,
TPS0202.2019,Threadfin_Shad,74,
TPS0406.2019,Threadfin_Shad,56,
TPS0406.2019,Threadfin_Shad,65,
TPS0406.2019,Threadfin_Shad,96,
TPS0409.2019,Threadfin_Shad,77,
TPS0409.2019,Threadfin_Shad,81,
TPS0409.2019,Threadfin_Shad,82,
TPS0409.2019,Threadfin_Shad,88,
TPS0409.2019,Threadfin_Shad,92,
TPS0409.2019,Threadfin_Shad,94,
TPS0409.2019,Threadfin_Shad,97,
TPS0409.2019,Threadfin_Shad,102,
TPS0409.2019,Threadfin_Shad,102,
TPS0409.2019,Threadfin_Shad,104,
TPS0412.2019,Threadfin_Shad,71,
TPS0412.2019,Threadfin_Shad,74,
TPS0412.2019,Threadfin_Shad,78,
TPS0412.2019,Threadfin_Shad,78,
TPS0412.2019,Threadfin_Shad,78,
TPS0412.2019,Threadfin_Shad,81,
TPS0412.2019,Threadfin_Shad,83,
TPS0412.2019,Threadfin_Shad,89,
TPS0412.2019,Threadfin_Shad,91,
TPS0412.2019,Threadfin_Shad,109,
TPS0126.2020,Threadfin_Shad,83,
TPS0046.2018,Threadfin_Shad,55,
TPS0046.2018,Threadfin_Shad,52,
TPS0046.2018,Threadfin_Shad,49,
TPS0128.2020,Threadfin_Shad,61,
TPS0451.2019,Threadfin_Shad,52,
TPS0451.2019,Threadfin_Shad,53,
TPS0451.2019,Threadfin_Shad,56,
TPS0451.2019,Threadfin_Shad,56,
TPS0451.2019,Threadfin_Shad,68,
TPS0454.2019,Threadfin_Shad,53,
TPS0454.2019,Threadfin_Shad,64,
TPS0454.2019,Threadfin_Shad,72,
TPS0457.2019,Threadfin_Shad,70,
TPS0457.2019,Threadfin_Shad,87,
TPS0466.2019,Threadfin_Shad,63,
TPS0469.2019,Threadfin_Shad,66,
TPS0469.2019,Threadfin_Shad,87,
TPS0481.2019,Threadfin_Shad,103,
TPS0128.2020,Threadfin_Shad,69,
TPS0493.2019,Threadfin_Shad,73,
TPS0493.2019,Threadfin_Shad,73,
TPS0493.2019,Threadfin_Shad,74,
TPS0493.2019,Threadfin_Shad,74,
TPS0493.2019,Threadfin_Shad,75,
TPS0493.2019,Threadfin_Shad,80,
TPS0493.2019,Threadfin_Shad,80,
TPS0493.2019,Threadfin_Shad,81,
TPS0493.2019,Threadfin_Shad,84,
TPS0493.2019,Threadfin_Shad,90,
TPS0044.2018,Threadfin_Shad,85,
TPS0181.2019,Threadfin_Shad,105,
TPS0181.2019,Threadfin_Shad,99,
TPS0044.2018,Threadfin_Shad,83,
TPS0514.2019,Threadfin_Shad,101,
TPS0181.2019,Threadfin_Shad,85,
TPS0181.2019,Threadfin_Shad,85,
TPS0044.2018,Threadfin_Shad,65,
TPS0044.2018,Threadfin_Shad,55,
TPS0044.2018,Threadfin_Shad,54,
TPS0044.2018,Threadfin_Shad,52,
TPS0133.2020,Threadfin_Shad,63,
TPS0541.2019,Threadfin_Shad,76,
TPS0541.2019,Threadfin_Shad,82,
TPS0040.2018,Threadfin_Shad,88,
TPS0181.2019,Threadfin_Shad,80,
TPS0181.2019,Threadfin_Shad,78,
TPS0181.2019,Threadfin_Shad,74,
TPS0181.2019,Threadfin_Shad,62,
TPS0178.2019,Threadfin_Shad,122,
TPS0178.2019,Threadfin_Shad,103,
TPS0556.2019,Threadfin_Shad,67,
TPS0556.2019,Threadfin_Shad,74,
TPS0556.2019,Threadfin_Shad,74,
TPS0556.2019,Threadfin_Shad,77,
TPS0556.2019,Threadfin_Shad,78,
TPS0556.2019,Threadfin_Shad,88,
TPS0556.2019,Threadfin_Shad,88,
TPS0556.2019,Threadfin_Shad,91,
TPS0556.2019,Threadfin_Shad,95,
TPS0556.2019,Threadfin_Shad,105,
TPS0178.2019,Threadfin_Shad,90,
TPS0178.2019,Threadfin_Shad,64,
TPS0175.2019,Threadfin_Shad,92,
TPS0040.2018,Threadfin_Shad,56,
TPS0559.2019,Threadfin_Shad,72,
TPS0559.2019,Threadfin_Shad,88,
TPS0559.2019,Threadfin_Shad,145,
TPS0562.2019,Threadfin_Shad,65,
TPS0562.2019,Threadfin_Shad,73,
TPS0562.2019,Threadfin_Shad,75,
TPS0562.2019,Threadfin_Shad,76,
TPS0562.2019,Threadfin_Shad,77,
TPS0562.2019,Threadfin_Shad,83,
TPS0568.2019,Threadfin_Shad,74,
TPS0169.2019,Threadfin_Shad,105,
TPS0166.2019,Threadfin_Shad,97,
TPS0038.2018,Threadfin_Shad,66,
TPS0166.2019,Threadfin_Shad,97,
TPS0166.2019,Threadfin_Shad,89,
TPS0166.2019,Threadfin_Shad,89,
TPS0160.2019,Threadfin_Shad,88,
TPS0154.2019,Threadfin_Shad,116,
TPS0151.2019,Threadfin_Shad,75,
TPS0148.2019,Threadfin_Shad,74,
TPS0148.2019,Threadfin_Shad,60,
TPS0148.2019,Threadfin_Shad,59,
TPS0148.2019,Threadfin_Shad,55,
TPS0643.2019,Threadfin_Shad,63,
TPS0646.2019,Threadfin_Shad,75,
TPS0646.2019,Threadfin_Shad,77,
TPS0646.2019,Threadfin_Shad,79,
TPS0646.2019,Threadfin_Shad,80,
TPS0646.2019,Threadfin_Shad,81,
TPS0127.2019,Threadfin_Shad,69,
TPS0139.2020,Threadfin_Shad,109,
TPS0140.2020,Threadfin_Shad,74,
TPS0140.2020,Threadfin_Shad,58,
TPS0140.2020,Threadfin_Shad,63,
TPS0103.2019,Threadfin_Shad,102,
TPS0103.2019,Threadfin_Shad,97,
TPS0103.2019,Threadfin_Shad,85,
TPS0103.2019,Threadfin_Shad,81,
TPS0103.2019,Threadfin_Shad,78,
TPS0103.2019,Threadfin_Shad,64,
TPS0103.2019,Threadfin_Shad,59,
TPS0103.2019,Threadfin_Shad,58,
TPS0088.2019,Threadfin_Shad,121,
TPS0088.2019,Threadfin_Shad,97,
TPS0085.2019,Threadfin_Shad,88,
TPS0085.2019,Threadfin_Shad,85,
TPS0142.2020,Threadfin_Shad,133,
TPS0142.2020,Threadfin_Shad,85,
TPS0754.2019,Threadfin_Shad,69,
TPS0754.2019,Threadfin_Shad,77,
TPS0754.2019,Threadfin_Shad,90,
TPS0142.2020,Threadfin_Shad,65,
TPS0760.2019,Threadfin_Shad,72,
TPS0763.2019,Threadfin_Shad,76,
TPS0763.2019,Threadfin_Shad,78,
TPS0763.2019,Threadfin_Shad,80,
TPS0763.2019,Threadfin_Shad,81,
TPS0763.2019,Threadfin_Shad,81,
TPS0763.2019,Threadfin_Shad,82,
TPS0763.2019,Threadfin_Shad,82,
TPS0763.2019,Threadfin_Shad,91,
TPS0763.2019,Threadfin_Shad,93,
TPS0763.2019,Threadfin_Shad,109,
TPS0766.2019,Threadfin_Shad,65,
TPS0142.2020,Threadfin_Shad,89,
TPS0142.2020,Threadfin_Shad,128,
TPS0064.2019,Threadfin_Shad,111,
TPS0143.2020,Threadfin_Shad,107,
TPS0061.2019,Threadfin_Shad,85,
TPS0143.2020,Threadfin_Shad,88,
TPS0143.2020,Threadfin_Shad,102,
TPS0143.2020,Threadfin_Shad,103,
TPS0143.2020,Threadfin_Shad,97,
TPS0143.2020,Threadfin_Shad,102,
TPS0179.2020a,Threadfin_Shad,68,
TPS0808.2019,Threadfin_Shad,31,
TPS0808.2019,Threadfin_Shad,32,
TPS0808.2019,Threadfin_Shad,38,
TPS0025.2019,Threadfin_Shad,95,
TPS0179.2020a,Threadfin_Shad,95,
TPS0179.2020a,Threadfin_Shad,95,
TPS0179.2020a,Threadfin_Shad,75,
TPS0028.2018,Threadfin_Shad,70,
TPS0091.2019,Threadfin_Shad,98,
TPS0019.2019,Threadfin_Shad,116,
TPS0019.2019,Threadfin_Shad,113,
TPS0019.2019,Threadfin_Shad,111,
TPS0019.2019,Threadfin_Shad,104,
TPS0028.2020,Threadfin_Shad,61,
TPS0019.2019,Threadfin_Shad,99,
TPS0019.2019,Threadfin_Shad,98,
TPS0019.2019,Threadfin_Shad,94,
TPS0019.2019,Threadfin_Shad,93,
TPS0019.2019,Threadfin_Shad,82,
TPS0019.2019,Threadfin_Shad,76,
TPS0030.2020,Threadfin_Shad,72,
TPS0030.2020,Threadfin_Shad,102,
TPS0030.2020,Threadfin_Shad,82,
TPS0030.2020,Threadfin_Shad,64,
TPS0030.2020,Threadfin_Shad,67,
TPS0016.2019,Threadfin_Shad,101,
TPS0013.2019,Threadfin_Shad,86,
TPS0007.2019,Threadfin_Shad,90,
TPS0126.2020,Threadfin_Shad,102,
TPS0126.2020,Threadfin_Shad,54,
TPS0126.2020,Threadfin_Shad,80,
TPS0126.2020,Threadfin_Shad,100,
TPS0126.2020,Threadfin_Shad,99,
TPS0001.2019,Threadfin_Shad,99,
TPS0128.2020,Threadfin_Shad,62,
TPS0128.2020,Threadfin_Shad,72,
TPS0128.2020,Threadfin_Shad,68,
TPS0128.2020,Threadfin_Shad,77,
TPS0128.2020,Threadfin_Shad,86,
TPS0128.2020,Threadfin_Shad,73,
TPS0128.2020,Threadfin_Shad,60,
TPS0128.2020,Threadfin_Shad,74,
TPS0130.2020,Threadfin_Shad,89,
TPS0130.2020,Threadfin_Shad,90,
TPS0132.2020,Threadfin_Shad,94,
TPS0132.2020,Threadfin_Shad,70,
TPS0133.2020,Threadfin_Shad,80,
TPS0133.2020,Threadfin_Shad,86,
TPS0133.2020,Threadfin_Shad,88,
TPS0133.2020,Threadfin_Shad,85,
TPS0133.2020,Threadfin_Shad,62,
TPS0133.2020,Threadfin_Shad,75,
TPS0133.2020,Threadfin_Shad,83,
TPS0133.2020,Threadfin_Shad,90,
TPS0133.2020,Threadfin_Shad,80,
TPS0135.2020,Threadfin_Shad,85,
TPS0138.2020,Threadfin_Shad,79,
TPS0138.2020,Threadfin_Shad,78,
TPS0138.2020,Threadfin_Shad,74,
TPS0138.2020,Threadfin_Shad,104,
TPS0139.2020,Threadfin_Shad,104,
TPS0139.2020,Threadfin_Shad,81,
TPS0139.2020,Threadfin_Shad,102,
TPS0139.2020,Threadfin_Shad,82,
TPS0139.2020,Threadfin_Shad,70,
TPS0139.2020,Threadfin_Shad,78,
TPS0139.2020,Threadfin_Shad,95,
TPS0139.2020,Threadfin_Shad,69,
TPS0139.2020,Threadfin_Shad,67,
TPS1772.2018,Threadfin_Shad,71,
TPS1771.2018,Threadfin_Shad,70,
TPS1771.2018,Threadfin_Shad,70,
TPS0140.2020,Threadfin_Shad,78,
TPS0140.2020,Threadfin_Shad,76,
TPS0140.2020,Threadfin_Shad,62,
TPS0140.2020,Threadfin_Shad,76,
TPS0140.2020,Threadfin_Shad,59,
TPS0140.2020,Threadfin_Shad,51,
TPS0142.2020,Threadfin_Shad,110,
TPS0142.2020,Threadfin_Shad,93,
TPS0142.2020,Threadfin_Shad,132,
TPS0142.2020,Threadfin_Shad,92,
TPS0142.2020,Threadfin_Shad,81,
TPS0143.2020,Threadfin_Shad,91,
TPS0143.2020,Threadfin_Shad,118,
TPS0143.2020,Threadfin_Shad,57,
TPS0143.2020,Threadfin_Shad,89,
TPS0179.2020a,Threadfin_Shad,87,
TPS0179.2020a,Threadfin_Shad,81,
TPS0179.2020a,Threadfin_Shad,82,
TPS0179.2020a,Threadfin_Shad,105,
TPS0179.2020a,Threadfin_Shad,85,
TPS0179.2020a,Threadfin_Shad,89,
TPS0179.2020b,Threadfin_Shad,71,
TPS0179.2020b,Threadfin_Shad,80,
TPS0179.2020b,Threadfin_Shad,67,
TPS0179.2020b,Threadfin_Shad,74,
TPS0179.2020b,Threadfin_Shad,95,
TPS0179.2020b,Threadfin_Shad,71,
TPS0179.2020b,Threadfin_Shad,70,
TPS0179.2020b,Threadfin_Shad,70,
TPS0179.2020b,Threadfin_Shad,84,
TPS0180.2020b,Threadfin_Shad,62,
TPS0180.2020b,Threadfin_Shad,79,
TPS0180.2020b,Threadfin_Shad,75,
TPS0180.2020b,Threadfin_Shad,57,
TPS0180.2020b,Threadfin_Shad,52,
TPS0180.2020b,Threadfin_Shad,54,
TPS0180.2020b,Threadfin_Shad,71,
TPS0180.2020b,Threadfin_Shad,69,
TPS0180.2020b,Threadfin_Shad,44,
TPS0180.2020b,Threadfin_Shad,66,
TPS0186.2020,Threadfin_Shad,81,
TPS0186.2020,Threadfin_Shad,62,
TPS0186.2020,Threadfin_Shad,59,
TPS0186.2020,Threadfin_Shad,67,
TPS0186.2020,Threadfin_Shad,57,
TPS0186.2020,Threadfin_Shad,59,
TPS0186.2020,Threadfin_Shad,60,
TPS0186.2020,Threadfin_Shad,69,
TPS0186.2020,Threadfin_Shad,62,
TPS0186.2020,Threadfin_Shad,71,
TPS0207.2020,Threadfin_Shad,87,
TPS0207.2020,Threadfin_Shad,79,
TPS0207.2020,Threadfin_Shad,69,
TPS0207.2020,Threadfin_Shad,81,
TPS0207.2020,Threadfin_Shad,74,
TPS0207.2020,Threadfin_Shad,71,
TPS0207.2020,Threadfin_Shad,70,
TPS0207.2020,Threadfin_Shad,80,
TPS0207.2020,Threadfin_Shad,67,
TPS0207.2020,Threadfin_Shad,69,
TPS0208.2020,Threadfin_Shad,69,
TPS0208.2020,Threadfin_Shad,92,
TPS0208.2020,Threadfin_Shad,89,
TPS0208.2020,Threadfin_Shad,103,
TPS0208.2020,Threadfin_Shad,84,
TPS0208.2020,Threadfin_Shad,70,
TPS0208.2020,Threadfin_Shad,105,
TPS0208.2020,Threadfin_Shad,76,
TPS0208.2020,Threadfin_Shad,71,
TPS0208.2020,Threadfin_Shad,70,
TPS0214.2020,Threadfin_Shad,103,
TPS0214.2020,Threadfin_Shad,94,
TPS0214.2020,Threadfin_Shad,78,
TPS0214.2020,Threadfin_Shad,81,
TPS0214.2020,Threadfin_Shad,74,
TPS0214.2020,Threadfin_Shad,73,
TPS0214.2020,Threadfin_Shad,95,
TPS0214.2020,Threadfin_Shad,80,
TPS0214.2020,Threadfin_Shad,88,
TPS0214.2020,Threadfin_Shad,75,
TPS0215.2020,Threadfin_Shad,102,
TPS0215.2020,Threadfin_Shad,98,
TPS0215.2020,Threadfin_Shad,91,
TPS0215.2020,Threadfin_Shad,104,
TPS0215.2020,Threadfin_Shad,100,
TPS0215.2020,Threadfin_Shad,85,
TPS0215.2020,Threadfin_Shad,113,
TPS0215.2020,Threadfin_Shad,96,
TPS0215.2020,Threadfin_Shad,96,
TPS0215.2020,Threadfin_Shad,101,
TPS0237.2020,Threadfin_Shad,119,
TPS0237.2020,Threadfin_Shad,100,
TPS0237.2020,Threadfin_Shad,96,
TPS0238.2020,Threadfin_Shad,51,
TPS0238.2020,Threadfin_Shad,66,
TPS0238.2020,Threadfin_Shad,63,
TPS0238.2020,Threadfin_Shad,60,
TPS0239.2020,Threadfin_Shad,107,
TPS0239.2020,Threadfin_Shad,92,
TPS0239.2020,Threadfin_Shad,103,
TPS0239.2020,Threadfin_Shad,97,
TPS0239.2020,Threadfin_Shad,68,
TPS0239.2020,Threadfin_Shad,61,
TPS0239.2020,Threadfin_Shad,56,
TPS0240.2020,Threadfin_Shad,56,
TPS0240.2020,Threadfin_Shad,55,
TPS0240.2020,Threadfin_Shad,91,
TPS0240.2020,Threadfin_Shad,81,
TPS0240.2020,Threadfin_Shad,76,
TPS0241.2020,Threadfin_Shad,120,
TPS0243.2020,Threadfin_Shad,89,
TPS0245.2020,Threadfin_Shad,70,
TPS0245.2020,Threadfin_Shad,71,
TPS0245.2020,Threadfin_Shad,79,
TPS0245.2020,Threadfin_Shad,85,
TPS0245.2020,Threadfin_Shad,100,
TPS0245.2020,Threadfin_Shad,110,
TPS0245.2020,Threadfin_Shad,95,
TPS0245.2020,Threadfin_Shad,99,
TPS0245.2020,Threadfin_Shad,77,
TPS0245.2020,Threadfin_Shad,83,
TPS0247.2020,Threadfin_Shad,65,
TPS0247.2020,Threadfin_Shad,81,
TPS0247.2020,Threadfin_Shad,86,
TPS0248.2020,Threadfin_Shad,73,
TPS0248.2020,Threadfin_Shad,60,
TPS0248.2020,Threadfin_Shad,79,
TPS0248.2020,Threadfin_Shad,79,
TPS0248.2020,Threadfin_Shad,62,
TPS0248.2020,Threadfin_Shad,77,
TPS0248.2020,Threadfin_Shad,79,
TPS0248.2020,Threadfin_Shad,60,
TPS0248.2020,Threadfin_Shad,69,
TPS0248.2020,Threadfin_Shad,81,
TPS0249.2020,Threadfin_Shad,100,
TPS0249.2020,Threadfin_Shad,80,
TPS0249.2020,Threadfin_Shad,80,
TPS0249.2020,Threadfin_Shad,100,
TPS0249.2020,Threadfin_Shad,75,
TPS0249.2020,Threadfin_Shad,65,
TPS0249.2020,Threadfin_Shad,100,
TPS0249.2020,Threadfin_Shad,70,
TPS0249.2020,Threadfin_Shad,50,
TPS0249.2020,Threadfin_Shad,40,
TPS0251.2020,Threadfin_Shad,80,
TPS0252.2020,Threadfin_Shad,110,
TPS0253.2020,Threadfin_Shad,90,
TPS0253.2020,Threadfin_Shad,95,
TPS0289.2020,Threadfin_Shad,60,
TPS0289.2020,Threadfin_Shad,88,
TPS0289.2020,Threadfin_Shad,81,
TPS0289.2020,Threadfin_Shad,87,
TPS0289.2020,Threadfin_Shad,59,
TPS0298.2020,Threadfin_Shad,84,
TPS0298.2020,Threadfin_Shad,68,
TPS0298.2020,Threadfin_Shad,84,
TPS0298.2020,Threadfin_Shad,96,
TPS0311.2020,Threadfin_Shad,86,
TPS0311.2020,Threadfin_Shad,74,
TPS0311.2020,Threadfin_Shad,88,
TPS0311.2020,Threadfin_Shad,77,
TPS0311.2020,Threadfin_Shad,71,
TPS0311.2020,Threadfin_Shad,89,
TPS0311.2020,Threadfin_Shad,80,
TPS0311.2020,Threadfin_Shad,48,
TPS0311.2020,Threadfin_Shad,55,
TPS0311.2020,Threadfin_Shad,69,
TPS0317.2020,Threadfin_Shad,100,
TPS0317.2020,Threadfin_Shad,75,
TPS0317.2020,Threadfin_Shad,85,
TPS0317.2020,Threadfin_Shad,95,
TPS0317.2020,Threadfin_Shad,80,
TPS0317.2020,Threadfin_Shad,90,
TPS0317.2020,Threadfin_Shad,80,
TPS0317.2020,Threadfin_Shad,75,
TPS0317.2020,Threadfin_Shad,68,
TPS0317.2020,Threadfin_Shad,70,
TPS0318.2020,Threadfin_Shad,86,
TPS0318.2020,Threadfin_Shad,66,
TPS0318.2020,Threadfin_Shad,75,
TPS0318.2020,Threadfin_Shad,76,
TPS0318.2020,Threadfin_Shad,74,
TPS0318.2020,Threadfin_Shad,68,
TPS0318.2020,Threadfin_Shad,64,
TPS0318.2020,Threadfin_Shad,59,
TPS0318.2020,Threadfin_Shad,70,
TPS0318.2020,Threadfin_Shad,61,
TPS0324.2020,Threadfin_Shad,95,
TPS0324.2020,Threadfin_Shad,70,
TPS0324.2020,Threadfin_Shad,65,
TPS0324.2020,Threadfin_Shad,65,
TPS0324.2020,Threadfin_Shad,55,
TPS0324.2020,Threadfin_Shad,70,
TPS0324.2020,Threadfin_Shad,65,
TPS0324.2020,Threadfin_Shad,50,
TPS0324.2020,Threadfin_Shad,55,
TPS0324.2020,Threadfin_Shad,70,
TPS0325.2020,Threadfin_Shad,84,
TPS0325.2020,Threadfin_Shad,90,
TPS0325.2020,Threadfin_Shad,80,
TPS0325.2020,Threadfin_Shad,90,
TPS0325.2020,Threadfin_Shad,85,
TPS0325.2020,Threadfin_Shad,75,
TPS0325.2020,Threadfin_Shad,60,
TPS0325.2020,Threadfin_Shad,85,
TPS0325.2020,Threadfin_Shad,85,
TPS0325.2020,Threadfin_Shad,70,
TPS0347.2020,Threadfin_Shad,95,
TPS0347.2020,Threadfin_Shad,96,
TPS0348.2020,Threadfin_Shad,72,
TPS0348.2020,Threadfin_Shad,72,
TPS0348.2020,Threadfin_Shad,74,
TPS0348.2020,Threadfin_Shad,92,
TPS0348.2020,Threadfin_Shad,85,
TPS0348.2020,Threadfin_Shad,71,
TPS0348.2020,Threadfin_Shad,76,
TPS0348.2020,Threadfin_Shad,75,
TPS0348.2020,Threadfin_Shad,70,
TPS0348.2020,Threadfin_Shad,59,
TPS0351.2020,Threadfin_Shad,88,
TPS0351.2020,Threadfin_Shad,101,
TPS0351.2020,Threadfin_Shad,89,
TPS0351.2020,Threadfin_Shad,83,
TPS0351.2020,Threadfin_Shad,102,
TPS0356.2020,Threadfin_Shad,91,
TPS0356.2020,Threadfin_Shad,79,
TPS0356.2020,Threadfin_Shad,87,
TPS0356.2020,Threadfin_Shad,83,
TPS0356.2020,Threadfin_Shad,75,
TPS0356.2020,Threadfin_Shad,56,
TPS0356.2020,Threadfin_Shad,48,
TPS0356.2020,Threadfin_Shad,73,
TPS0359.2020,Threadfin_Shad,118,
TPS0359.2020,Threadfin_Shad,99,
TPS0359.2020,Threadfin_Shad,98,
TPS0359.2020,Threadfin_Shad,90,
TPS0359.2020,Threadfin_Shad,79,
TPS0359.2020,Threadfin_Shad,84,
TPS0359.2020,Threadfin_Shad,104,
TPS0359.2020,Threadfin_Shad,90,
TPS0359.2020,Threadfin_Shad,67,
TPS0359.2020,Threadfin_Shad,62,
TPS0360.2020,Threadfin_Shad,80,
TPS0361.2020,Threadfin_Shad,101,
TPS0361.2020,Threadfin_Shad,69,
TPS0361.2020,Threadfin_Shad,86,
TPS0361.2020,Threadfin_Shad,63,
TPS0361.2020,Threadfin_Shad,81,
