SampleRowID,SampleDate,SurveyNumber,StationCode,SampleTimeStart,SampleTimeEnd,Secchi,ConductivityTop,WaterTemperature,Turbidity,DepthBottom,MeterStart,MeterEnd,TideCode,TowDirectionCode,MeterNumber,Latitude,Longitude,SampleComments
240,2003-04-16,3,919,0.511111111,0.518055556,82,158,16,,20,536895,557217,3,3,19296,,,
241,2003-04-16,3,920,0.535416667,0.542361111,41,128,14.5,,19,557217,579924,3,3,19296,,,
245,2003-04-16,3,812,0.602777778,0.609722222,71,203,16,,18,579924,598939,4,2,19296,,,
246,2003-04-17,3,513,0.4,0.406944444,30,461,14.89999962,,55,619239,638657,2,2,19296,,,
247,2003-04-17,3,610,0.432638889,0.439583333,22,1687,15.19999981,,11,638657,659197,2,1,19296,,,
248,2003-04-17,3,609,0.45625,0.463194444,10,2851,15.30000019,,32,659197,681011,2,2,19296,,,
249,2003-04-17,3,606,0.484027778,0.490972222,11,3831,15.19999981,,20,681011,698296,2,2,19296,,,
250,2003-04-17,3,602,0.507638889,0.514583333,15,3687,15.30000019,,5,698296,719391,4,1,19296,,,
251,2003-04-28,13,799,0.389583333,0.396527778,15,654,15.60000038,,40,719400,737566,2,2,19296,,,In Sac Deep Water Channel between lights 59 and 60.
252,2003-04-28,13,799,0.4125,0.419444444,19,880,15.5,,20,737566,758884,2,2,19296,,,Towed in SacDWC between lights 67 and 68.
253,2003-04-28,13,799,0.5,0.506944444,28,920,15.60000038,,31,758884,775719,2,2,19296,38-25-704N,121-36-283W,Towed in SacDWC between lights 67 and 68.
254,2003-05-02,13,799,0.4125,0.419444444,45,1073,16.29999924,,37,775740,801858,2,1,19296,,,SacDWC between lights 75 and 76
255,2003-05-02,13,799,0.443055556,0.45,30,882,16.39999962,,45,801858,826205,2,2,19296,38-33-718,121-33-078,Inside the Sacramento Turning Basin
256,2003-05-02,13,799,0.464583333,0.471527778,41,947,16.39999962,,36,826205,850234,3,3,19296,,,In SacDWC between lights 79 and 80.
257,2003-05-13,4,809,0.292361111,0.299305556,41,209,16.10000038,,42,850222,867852,2,2,19296,,,
258,2003-05-13,4,902,0.31875,0.325694444,91,276,17.60000038,,25,867852,884219,2,2,19296,,,
259,2003-05-13,4,915,0.340277778,0.347222222,81,354,18.29999924,,30,884219,900645,2,2,19296,,,
260,2003-05-13,4,914,0.359722222,0.366666667,85,451,18.39999962,,31,900645,918566,2,2,19296,,,
261,2003-05-13,4,906,0.386805556,0.39375,87,347,18,,38,918566,938239,2,2,19296,,,
262,2003-05-13,4,910,0.405555556,0.4125,74,468,18.39999962,,37,938239,955995,2,2,19296,,,
263,2003-05-13,4,912,0.434722222,0.441666667,64,461,19.39999962,,38,955995,972396,2,2,19296,,,
264,2003-05-13,4,815,0.472916667,0.479861111,65,163,17.5,,11,972396,989879,2,2,19296,,,
265,2003-05-13,4,919,0.497222222,0.504166667,79,121,17.70000076,,21,989879,9000,2,2,19296,,,
266,2003-05-13,4,920,0.519444444,0.526388889,94,107,18,,20,9000,29801,4,1,19296,,,
267,2003-05-13,4,921,0.535416667,0.542361111,85,87,17.70000076,,11,29801,47512,4,1,19296,,,
268,2003-05-13,4,922,0.554166667,0.561111111,55,80,17.60000038,,14,47512,73496,4,2,19296,,,
269,2003-05-13,4,923,0.585416667,0.592361111,59,135,17.29999924,,20,73496,90510,4,2,19296,,,
270,2003-05-13,4,812,0.615972222,0.622916667,58,187,17.20000076,,19,90510,111526,4,2,19296,,,
271,2003-05-14,4,704,0.293055556,0.3,32,162,15.89999962,,34,111519,136432,2,2,19296,,,
272,2003-05-14,4,706,0.3125,0.319444444,30,158,15.80000019,,32,136432,156997,2,2,19296,,,
273,2003-05-14,4,707,0.335416667,0.342361111,28,144,16.20000076,,33,156997,181942,2,2,19296,,,
274,2003-05-14,4,711,0.365972222,0.372916667,35,130,16.20000076,,13,181942,200040,2,2,19296,,,
275,2003-05-14,4,725,0.399305556,0.40625,40,133,16,,25,200040,225167,2,2,19296,,,
276,2003-05-14,4,712,0.438194444,0.445138889,32,132,16.70000076,,12,225167,246038,2,2,19296,,,
277,2003-05-14,4,716,0.467361111,0.474305556,35,377,18.29999924,,24,246038,265312,2,1,19296,,,
278,2003-05-14,4,715,0.502777778,0.509722222,37,324,18.39999962,,20,265312,284276,2,1,19296,,,
279,2003-05-14,4,713,0.520138889,0.527083333,28,270,17.79999924,,40,0,18413,2,1,19296,,,Forgot the flow meter; changed to station average on 6/7/2016 LJD
280,2003-05-15,4,804,0.294444444,0.301388889,48,192,17.10000038,,42,284281,306370,2,2,19296,,,
281,2003-05-15,4,801,0.322916667,0.329861111,40,180,16.29999924,,15,306370,327842,2,2,19296,,,
282,2003-05-15,4,520,0.341666667,0.348611111,41,180,16.70000076,,37,327845,350954,2,2,19296,,,
283,2003-05-15,4,508,0.360416667,0.367361111,37,170,16,,34,350954,374390,2,2,19296,,,
284,2003-05-15,4,519,0.379861111,0.386805556,20,179,15.60000038,,10,374390,394503,2,2,19296,,,
285,2003-05-15,4,501,0.400694444,0.407638889,37,179,15.5,,40,394503,416200,2,2,19296,,,
286,2003-05-15,4,602,0.425,0.431944444,5,194,16,,5,416082,435856,2,2,19296,,,
287,2003-05-15,4,418,0.450694444,0.457638889,20,284,16.5,,32,435856,456410,4,1,19296,,,
288,2003-05-15,4,411,0.472916667,0.479861111,22,243,16.5,,19,456410,478033,4,1,19296,,,
289,2003-05-15,4,504,0.496527778,0.503472222,36,177,16.70000076,,28,478015,494044,4,1,19296,,,
290,2003-05-15,4,513,0.522916667,0.529861111,31,182,17.39999962,,54,494044,510806,4,1,19296,,,
291,2003-05-16,4,610,0.345833333,0.352777778,20,737,16.79999924,,12,510828,529732,2,1,19296,,,
292,2003-05-16,4,609,0.372222222,0.379166667,12,816,17.29999924,,33,529732,548309,2,1,19296,,,
293,2003-05-16,4,606,0.400694444,0.407638889,15,908,17.79999924,,21,548309,562489,2,2,19296,,,
294,2003-05-16,4,405,0.436111111,0.443055556,12,382,16.70000076,,10,562489,585571,2,2,19296,,,
295,2003-05-16,4,340,0.465277778,0.472222222,18,6370,17.20000076,,14,585571,609705,3,3,19296,,,
296,2004-01-12,1,809,0.335416667,0.342361111,22,174,9.100000381,,45,314583,327890,4,2,13291,,,"salmon returned to USFWS, on ice"
297,2004-01-12,1,902,0.360416667,0.367361111,55,194,9.199999809,,27,327890,340868,4,1,13291,,,
298,2004-01-12,1,915,0.382638889,0.389583333,68,194,9.100000381,,24,340868,354457,4,2,13291,,,
299,2004-01-12,1,914,0.404166667,0.411111111,58,264,9.300000191,,35,354457,368570,4,2,13291,,,"salmon ad-,  released alive"
300,2004-01-12,1,906,0.429166667,0.436111111,45,144,8.800000191,,40,368570,382283,4,1,13291,,,
301,2004-01-12,1,910,0.45,0.456944444,60,202,9,,40,382283,397400,1,3,13291,,,
302,2004-01-12,1,912,0.472222222,0.479166667,58,467,9.100000381,,40,397400,411110,2,1,13291,,,
303,2004-01-12,1,815,0.509027778,0.515972222,51,129,9.100000381,,17,411110,425390,2,1,13291,,,"salmon ad-, released alive"
304,2004-01-12,1,812,0.529166667,0.536111111,44,149,8.899999619,,21,425390,440009,2,2,13291,,,meter stayed out a little long
305,2004-01-13,1,716,0.325,0.331944444,20,149,9.800000191,,20,440917,460887,4,2,13291,,,salmon ad-
306,2004-01-13,1,715,0.345833333,0.352777778,22,142,9.699999809,,32,460887,482269,4,2,13291,,,"salmon: 171 ad-,  41 ad+ (mort)"
307,2004-01-13,1,713,0.361805556,0.36875,30,157,10,,38,482269,501877,4,2,13291,,,"all salmon ad-,  released alive"
308,2004-01-13,1,712,0.379861111,0.386805556,30,102,9.699999809,,15,501877,519790,2,2,13291,,,"Tide book says floodinig, but lots of water coming down the Sac,; fishing against the current.  Both salmon ad-, released alive"
309,2004-01-13,1,711,0.394444444,0.401388889,33,98,9.699999809,,16,519790,540043,2,2,13291,,,"
Tide book says flooding, but lots of water is coming down the Sacramento River. Salmon ad+, released alive."
310,2004-01-13,1,707,0.418055556,0.425,30,126,9.800000191,,20,540043,561080,2,2,13291,,,"salmon 135 ad+,  157 ad-;  both released alive"
311,2004-01-13,1,706,0.440972222,0.45,41,128,9.699999809,,30,561080,577794,2,2,13291,,,"salmon ad-, released alive"
312,2004-01-13,1,704,0.456944444,0.463888889,40,139,9.600000381,,27,577794,597820,2,2,13291,,,"salmon ad-, released alive"
313,2004-01-13,1,513,0.476388889,0.483333333,40,144,9.300000191,,49,597820,622055,2,2,13291,,,"salmon both ad-, released alive"
314,2004-01-13,1,508,0.497916667,0.504861111,38,155,9.300000191,,34,622055,641891,2,2,13291,,,
315,2004-01-13,1,520,0.515277778,0.522222222,36,179,9.399999619,,40,0,17683,2,2,13291,,,Flow meter pulled out a bit late. *(Meter Start and Meter End changed to reflect station meter check average for the period of record. JA 11/9/09)
316,2004-01-13,1,801,0.530555556,0.5375,38,178,9.399999619,,22,671890,692370,2,2,13291,,,"Sreelhead ad+, released alive"
317,2004-01-13,1,804,0.548611111,0.556944444,41,208,9.5,,22,692370,709679,2,2,13291,,,
318,2004-01-14,1,725,0.344444444,0.351388889,35,103,9.5,,22,709698,723387,2,2,13291,,,tide book says flooding but really we're going against the current b/c lots of water is coming down the Sac River.
319,2004-01-14,1,923,0.434027778,0.440972222,32,100,9.600000381,,15,723387,743704,2,2,13291,,,"salmon ad-, returned to USFWS"
320,2004-01-14,1,920,0.459722222,0.466666667,42,176,9,,22,743704,759727,2,2,13291,,,"both salmon ad+, released alive"
321,2004-01-14,1,921,0.476388889,0.483333333,48,269,9.699999809,,15,759727,776665,2,2,13291,,,
322,2004-01-14,1,922,0.496527778,0.503472222,50,135,9.899999619,,13,776665,793946,2,1,13291,,,
323,2004-01-14,1,919,0.534027778,0.540972222,41,226,9.5,,24,793946,809168,2,1,13291,,,
324,2004-01-15,1,610,0.320138889,0.327777778,38,722,8.699999809,,16,809601,830264,4,2,13291,,,"all samon ad clipped, returned to USFWS"
325,2004-01-15,1,609,0.349305556,0.35625,34,2185,9,,32,830264,852873,4,2,13291,,,
326,2004-01-15,1,606,0.375,0.383333333,33,991,9.199999809,,22,852873,872245,4,2,13291,,,
327,2004-01-15,1,602,0.399305556,0.40625,20,851,9.300000191,,8,872245,893265,1,1,13291,,,
328,2004-01-15,1,418,0.420833333,0.428472222,40,11530,9.899999619,,37,0,18698,2,2,13291,,,Invalid meter readings.  Salmon ad-.; Changed meterend to station average on this date LJD 061316
329,2004-01-15,1,405,0.440277778,0.447916667,45,15450,10,,10,893262,908628,2,2,13291,,,
330,2004-01-15,1,340,0.464583333,0.472222222,42,12510,10.10000038,,14,908628,927381,2,2,13291,,,
331,2004-01-15,1,411,0.497222222,0.504861111,40,7000,10.10000038,,0,927381,946832,2,2,13291,,,
332,2004-01-15,1,501,0.516666667,0.523611111,30,1203,9.600000381,,28,946832,965299,2,2,13291,,,
333,2004-01-15,1,504,0.534027778,0.540972222,33,775,10.30000019,,20,965299,987074,2,2,13291,,,
334,2004-01-15,1,519,0.552083333,0.559027778,36,231,10.10000038,,7,987074,8153,2,2,13291,,,
335,2004-01-26,11,999,0.465972222,0.472916667,71,233,9.300000191,,15,113380,135859,4,2,13291,38-01-965,121-29-531,Columbia Cut - old RTM station
336,2004-01-26,11,809,0.502083333,0.509027778,55,260,9.399999619,,24,135859,155620,4,1,13291,,,"Towed at station 809 except not in channel - right next to tules right on bank, west side of channel.  Old RTM stations.  Start depth = 24 ft. - shallowed up to 12 ft. very quickly.  Tow 1 of 3 at this station."
337,2004-01-26,11,809,0.519444444,0.526388889,40,254,9.5,,48,155620,174396,2,2,13291,,,Tow 2 of 3 at this station.  Steelhead (ad-) released alive
338,2004-01-26,11,809,0.533333333,0.540277778,41,245,9.5,,42,174396,192457,2,2,13291,,,Tow 3 of 3 at this station
339,2004-01-26,11,906,0.383333333,0.390277778,71,228,9.100000381,,40,8170,25084,4,1,13291,,,Tow 1 of 3 at this station
340,2004-01-26,11,906,0.398611111,0.405555556,70,223,9.100000381,,40,25084,46218,4,2,13291,,,Chinook AD-; brought back on ice for USFWS.  Tow 2 of 3 at this station
341,2004-01-26,11,906,0.413888889,0.420833333,65,226,9.100000381,,39,46218,68517,4,2,13291,,,Tow 3 of 3 at this station
342,2004-01-26,11,906,0.429861111,0.436805556,40,228,9,,36,68517,89016,4,2,13291,,,"Tow 4 of 5; at station 906, but outside the channel, next to the tules on the north bank"
343,2004-01-26,11,906,0.447916667,0.454861111,58,238,9.199999809,,40,89016,113380,4,2,13291,,,"Tow  5 of 5.  Began at station 906, marker #9, but North side of marker- not in the channel."
344,2004-01-27,11,609,0.40625,0.413194444,30,2824,9.5,,32,226010,242712,2,2,13291,,,100 smelt processed in the field.  Brought back 1 gallon jug of delta smelt (half of the sample) and 2 bags (the remainder of the subsample) from this station to be processed in the lab.     (Jar + 100 processed in the field + 2 bags = whole sample.)
345,2004-01-27,11,610,0.372916667,0.379861111,30,2265,9.5,,17,192462,209187,2,2,13291,,,High tide at Nurse Slough at 07:15.  Tow 1 of 2.
346,2004-01-27,11,610,0.385416667,0.392361111,32,2424,9.399999619,,13,209817,226010,2,2,13291,,,Tow 2 of 2 at this station.
347,2004-01-27,11,606,0.456944444,0.463888889,12,2907,9.699999809,,25,242712,260354,2,1,13291,,,All delta smelt were brought back in formalin for processing in the lab (1 gallon jug).
348,2004-02-09,2,716,0.341666667,0.348611111,25,224,8.899999619,,60,260400,279371,2,2,13291,,,All Steelhead released alive - all hatchery fish (beat-up dorsal fins)
349,2004-02-09,2,715,0.358333333,0.365277778,40,227,8.899999619,,35,279371,302905,2,2,13291,,,
350,2004-02-09,2,713,0.377083333,0.384027778,30,226,9,,35,302905,324080,2,2,13291,,,All Salmonids released alive - all hatchery fish.  Steelhead dorsal fin very beat up.
351,2004-02-09,2,712,0.39375,0.400694444,30,167,9,,13,324080,346532,2,2,13291,,,
352,2004-02-09,2,711,0.409027778,0.415972222,42,153,9.199999809,,17,346532,368995,2,2,13291,,,Steelhead released alive
353,2004-02-09,2,725,0.449305556,0.45625,36,178,9.600000381,,24,368995,387690,2,2,13291,,,
354,2004-02-11,2,809,0.328472222,0.335416667,46,263,9.300000191,,52,387696,406935,4,2,13291,,,
355,2004-02-11,2,902,0.358333333,0.365277778,99,263,9.5,,26,406935,425387,4,2,13291,,,
356,2004-02-11,2,915,0.38125,0.388888889,62,264,9.600000381,,25,0,16302,4,2,13291,,,Forgot to put the flowmeter in.; changed meter end to reflect station average on this day LJD 06132016
357,2004-02-11,2,914,0.400694444,0.407638889,82,339,9.699999809,,34,425387,442313,4,2,13291,,,Ragged dorsal fin on Steelhead suggests hatchery raised fish
358,2004-02-11,2,906,0.425694444,0.432638889,57,242,9.600000381,,40,442313,460568,2,2,13291,,,Hatchery Steelhead released alive
359,2004-02-11,2,910,0.445138889,0.452083333,71,310,10,,39,460568,480978,2,2,13291,,,
360,2004-02-11,2,912,0.465972222,0.472916667,52,795,10.80000019,,36,480978,497972,2,1,13291,,,
361,2004-02-11,2,815,0.500694444,0.507638889,60,205,10.10000038,,11,497972,515369,2,1,13291,,,Salmon released alive
362,2004-02-11,2,812,0.520138889,0.527083333,48,226,10.10000038,,29,515369,536466,2,1,13291,,,Salmon released alive.  Steelhead from hatchery and released alive
363,2004-02-11,2,804,0.55,0.556944444,48,271,10.5,,41,536466,553349,2,2,13291,,,"San Joaquin, 1km upstream of mouth.  Hatchery steelhead, released alive."
364,2004-02-13,2,707,0.333333333,0.340277778,50,232,9.100000381,,33,553350,571465,4,2,13291,,,
365,2004-02-13,2,706,0.352083333,0.359027778,50,234,9.399999619,,32,571465,594260,4,2,13291,,,Flowmeter pulled out of water late (approx. 3 min later).  Non-wild Steelhead released alive.
366,2004-02-13,2,704,0.370833333,0.377777778,42,226,9.399999619,,25,594260,619080,4,2,13291,,,Flowmeter left in water (approx. 3 min). 39 Delta Smelt returned to lab for processing.
367,2004-02-13,2,513,0.392361111,0.399305556,48,648,9.800000191,,37,619080,640833,1,3,13291,,,Non-Wild Steelhead released alive
368,2004-02-13,2,801,0.411111111,0.418055556,42,250,9.600000381,,23,640833,660561,1,3,13291,,,
369,2004-02-13,2,520,0.429166667,0.436111111,44,309,9.800000191,,42,660561,678894,2,2,13291,,,
370,2004-02-13,2,508,0.448611111,0.455555556,42,814,10,,55,678894,699369,2,2,13291,,,
371,2004-02-13,2,519,0.469444444,0.476388889,38,611,10,,7,699369,718092,2,2,13291,,,
372,2004-02-13,2,504,0.488194444,0.495138889,48,2003,10.30000019,,21,718092,738696,2,2,13291,,,
373,2004-02-13,2,411,0.509027778,0.515972222,40,8480,10.39999962,,14,738696,759087,2,2,13291,,,
374,2004-02-13,2,501,0.530555556,0.5375,34,2495,10.30000019,,30,759087,779268,2,2,13291,,,
375,2004-02-17,2,610,0.33125,0.338194444,46,975,10.60000038,,18,779228,794266,2,1,13291,,,
377,2004-02-17,2,609,0.353472222,0.360416667,38,3276,11,,36,794266,814090,4,2,13291,,,Delta Smelt returned.  Steelhead released alive
378,2004-02-17,2,606,0.379166667,0.386111111,30,3150,11.60000038,,28,814090,831840,4,2,13291,,,
379,2004-02-17,2,602,0.402083333,0.409027778,24,7490,11.30000019,,10,831840,853849,4,1,13291,,,
380,2004-02-17,2,418,0.425694444,0.432638889,64,18360,11.5,,36,853849,872593,4,1,13291,,,
381,2004-02-17,2,405,0.451388889,0.458333333,38,14270,11.60000038,,14,872593,893379,4,2,13291,,,
382,2004-02-17,2,340,0.476388889,0.483333333,34,21390,11.89999962,,14,893379,910469,4,2,13291,,,
383,2004-02-23,12,809,0.3625,0.369444444,38,243,11.39999962,,24,910470,930220,2,2,13291,,,salmon released alive.  1st tow at this station.
384,2004-02-23,12,809,0.377777778,0.384722222,20,243,11.39999962,,26,930220,950452,2,2,13291,,,tow 809 (2)
385,2004-02-23,12,906,0.4125,0.419444444,38,225,11.60000038,,40,950452,970302,2,2,13291,,,salmon returned to USFWS
386,2004-02-23,12,906,0.427777778,0.434722222,21,214,11.60000038,,36,970302,988557,2,2,13291,,,tow # 2 at this station
387,2004-02-23,12,999,0.450694444,0.457638889,34,199,11.80000019,,13,988557,11310,2,2,13291,38-03-808,121-32-449,"Towed inside Venice reach, on the back side of Mandeville Point.  Ad+ salmon released alive, all others returned to USFWS."
388,2004-02-23,12,999,0.466666667,0.473611111,20,205,11.80000019,,36,11310,31863,2,2,13291,38-03-862,121-32-280,Towed in cut that connects both sides of Venice Reach
389,2004-02-23,12,815,0.4875,0.494444444,29,183,11.89999962,,19,31863,48405,2,2,13291,,,
390,2004-02-23,12,812,0.508333333,0.515277778,28,191,11.69999981,,26,48405,68017,2,2,13291,,,
391,2004-02-24,12,704,0.365972222,0.372916667,17,172,11.80000019,,35,68022,84766,2,2,13291,,,
392,2004-02-24,12,610,0.4,0.406944444,20,401,12,,16,84766,99430,2,2,13291,,,
393,2004-02-24,12,609,0.422222222,0.429166667,24,986,12.19999981,,35,99430,118516,2,2,13291,,,All Salmon returned to USFWS
394,2004-02-24,12,699,0.4375,0.444444444,29,927,12.10000038,,30,118516,137500,2,2,13291,,,Started tow @ mouth of Nurse Slough
395,2004-02-24,12,699,0.454166667,0.461111111,30,919,12.39999962,,10,137500,153591,2,2,13291,,,"1/4 mile from Nurse Slough, Salmon released alive"
396,2004-02-24,12,609,0.473611111,0.480555556,22,874,12.19999981,,28,153591,171817,2,2,13291,,,
397,2004-02-24,12,606,0.500694444,0.507638889,22,2138,12.39999962,,23,171817,188197,2,2,13291,,,All Salmon released alive
398,2004-03-08,3,716,0.38125,0.388194444,19,270,13.80000019,,45,188215,206347,2,2,13291,,,
399,2004-03-08,3,715,0.399305556,0.40625,22,225,13,,40,206345,238014,2,2,13291,,,
400,2004-03-08,3,713,0.415972222,0.422916667,15,207,13.19999981,,41,238014,258630,2,2,13291,,,Steelhead released alive - report to IEP
401,2004-03-08,3,712,0.431944444,0.438888889,20,148,12,,11,258630,277108,2,2,13291,,,Salmon returned to USFWS
402,2004-03-08,3,711,0.447222222,0.454166667,22,142,12.30000019,,16,277108,295621,2,2,13291,,,Salmon returned to USFWS
403,2004-03-08,3,725,0.495833333,0.502777778,30,142,12.69999981,,35,295621,311406,2,2,13291,,,42mm salmon released alive. 101mm salmon dead upon capture.
404,2004-03-08,3,707,0.533333333,0.540277778,20,190,13.30000019,,30,311406,330910,2,2,13291,,,
405,2004-03-08,3,706,0.552777778,0.559722222,32,200,15.10000038,,33,330910,347099,2,2,13291,,,
406,2004-03-08,3,704,0.570833333,0.577777778,20,183,14.69999981,,31,347099,365927,4,2,13291,,,
407,2004-03-09,3,340,0.35,0.356944444,19,2224,13.80000019,,10,365927,388370,2,1,13291,,,Salmon released alive
408,2004-03-09,3,405,0.376388889,0.383333333,10,413,13.19999981,,9,388370,409370,2,2,13291,,,
409,2004-03-09,3,411,0.397222222,0.404166667,10,210,12.69999981,,17,409370,429710,2,2,13291,,,"Tore codend at the end of tow.  Switched codends at the end of the day.  Finished survey with 1/8th"" codend mesh, instead of 1/4"".  Couldn't find a codend with the same mesh size."
410,2004-03-09,3,418,0.434722222,0.441666667,15,195,13.69999981,,31,429710,447427,2,2,13291,,,
411,2004-03-09,3,501,0.461805556,0.46875,25,181,13.30000019,,27,447427,464210,2,2,13291,,,
412,2004-03-09,3,602,0.482638889,0.489583333,20,191,13.10000038,,6,464210,483413,2,2,13291,,,
413,2004-03-09,3,606,0.50625,0.513194444,21,1135,15.19999981,,25,483413,501416,2,2,13291,,,Salmon released alive
414,2004-03-09,3,609,0.541666667,0.548611111,15,837,14.80000019,,30,501416,521463,2,2,13291,,,Ad+ salmon released alive
415,2004-03-09,3,610,0.5625,0.569444444,21,300,14.30000019,,14,521463,538728,0,0,13291,,,
416,2004-03-10,3,809,0.29375,0.300694444,26,184,13.19999981,,50,538721,555725,2,1,13291,,,All Salmon released alive
417,2004-03-10,3,902,0.320138889,0.327083333,38,192,14,,30,555725,573428,2,2,13291,,,Fish returned to USFWS.  Salmon released alive
418,2004-03-10,3,915,0.341666667,0.348611111,40,206,14.10000038,,24,573428,595481,2,2,13291,,,Flowmeter brought in late (approx. 1 min)
419,2004-03-10,3,914,0.365972222,0.372916667,57,333,14.10000038,,34,595481,618345,2,2,13291,,,Salmon released alive
420,2004-03-10,3,906,0.391666667,0.398611111,48,195,13.30000019,,41,618345,640339,2,2,13291,,,Salmon released alive
421,2004-03-10,3,910,0.410416667,0.417361111,47,417,14.19999981,,37,640339,659639,2,2,13291,,,All Salmon released alive
