SurveySeason,StationCode,Station_Longitude,Station_Latitude,Region,SubRegion,category,CatchData,EnvData
DJFMP,SR138E,-121.9371027,39.1942668,NA,NA,NA,TRUE,TRUE
DJFMP,SB018X,-121.9112847,38.04365479,West,Honker Bay,very deep,TRUE,TRUE
DJFMP,SB018M,-121.909917,38.04598,West,Honker Bay,very deep,TRUE,TRUE
DJFMP,SB018N,-121.909917,38.047967,West,Honker Bay,very deep,TRUE,TRUE
DJFMP,SB018S,-121.909917,38.04283,West,Honker Bay,very deep,TRUE,TRUE
DJFMP,SR130E,-121.9032922,39.1106217,NA,NA,NA,TRUE,TRUE
DJFMP,SR119E,-121.8220253,39.02464916,NA,NA,NA,TRUE,TRUE
DJFMP,MS001N,-121.7855639,38.05604444,West,Lower Sacramento River,shallow,TRUE,TRUE
DJFMP,SJ001S,-121.7827132,38.01480683,West,Lower San Joaquin River,NA,TRUE,TRUE
DJFMP,SR094E,-121.7265503,38.85300492,NA,NA,NA,TRUE,TRUE
DJFMP,SR090W,-121.723532,38.80134714,NA,NA,NA,TRUE,TRUE
DJFMP,SJ005N,-121.6994317,38.05079336,West,Lower San Joaquin River,shallow,TRUE,TRUE
DJFMP,SR012W,-121.6949056,38.1392889,North,Sacramento River near Rio Vista,shallow,TRUE,TRUE
DJFMP,LI001W,-121.6942435,38.277443,North,Cache Slough and Liberty Island,shallow,TRUE,TRUE
DJFMP,LI006W,-121.6923514,38.282226,North,Cache Slough and Liberty Island,NA,TRUE,TRUE
DJFMP,LI008W,-121.6920158,38.287548,North,Cache Slough and Liberty Island,shallow,TRUE,TRUE
DJFMP,LI009W,-121.6917733,38.291502,North,Cache Slough and Liberty Island,shallow,TRUE,TRUE
DJFMP,LI002W,-121.6913945,38.269292,North,Cache Slough and Liberty Island,shallow,TRUE,TRUE
DJFMP,LI010W,-121.6910438,38.302191,North,Cache Slough and Liberty Island,NA,TRUE,TRUE
DJFMP,LI003W,-121.6902733,38.257888,North,Cache Slough and Liberty Island,shallow,TRUE,TRUE
DJFMP,LI007W,-121.6874303,38.282495,North,Cache Slough and Liberty Island,shallow,TRUE,TRUE
DJFMP,SR012E,-121.6865463,38.13272407,North,Sacramento River near Rio Vista,NA,TRUE,TRUE
DJFMP,LI005W,-121.6864208,38.244607,North,Cache Slough and Liberty Island,shallow,TRUE,TRUE
DJFMP,LI004W,-121.686264,38.25268,North,Cache Slough and Liberty Island,shallow,TRUE,TRUE
DJFMP,TM001N,-121.6837998,38.11666073,North,Sacramento River near Rio Vista,NA,TRUE,TRUE
DJFMP,LI001E,-121.6822745,38.241974,North,Cache Slough and Liberty Island,NA,TRUE,TRUE
DJFMP,LI002E,-121.6781385,38.246361,North,Cache Slough and Liberty Island,shallow,TRUE,TRUE
DJFMP,LI003E,-121.6720725,38.255043,North,Cache Slough and Liberty Island,intermediate,TRUE,TRUE
DJFMP,LI004E,-121.6715572,38.26514,North,Cache Slough and Liberty Island,shallow,TRUE,TRUE
DJFMP,LI010E,-121.6677872,38.302559,North,Cache Slough and Liberty Island,NA,TRUE,TRUE
DJFMP,LI009E,-121.6677617,38.298324,North,Cache Slough and Liberty Island,NA,TRUE,TRUE
DJFMP,LI011E,-121.6676653,38.313598,North,Cache Slough and Liberty Island,NA,TRUE,TRUE
DJFMP,LI008E,-121.6672063,38.289305,North,Cache Slough and Liberty Island,NA,TRUE,TRUE
DJFMP,LI005E,-121.6669301,38.273775,North,Cache Slough and Liberty Island,shallow,TRUE,TRUE
DJFMP,LI006E,-121.6660058,38.277432,North,Cache Slough and Liberty Island,shallow,TRUE,TRUE
DJFMP,LI007E,-121.6655426,38.283997,North,Cache Slough and Liberty Island,NA,TRUE,TRUE
DJFMP,SR014W,-121.6626646,38.18651797,North,Cache Slough and Liberty Island,NA,TRUE,TRUE
DJFMP,SR071E,-121.6248473,38.67274584,NA,NA,NA,TRUE,TRUE
DJFMP,SR080E,-121.6178397,38.78414982,NA,NA,NA,TRUE,TRUE
DJFMP,SR017E,-121.6115749,38.16272799,North,Sacramento River near Ryde,NA,TRUE,TRUE
DJFMP,WD002W,-121.6042633,37.95546975,South,Rock Slough and Discovery Bay,shallow,TRUE,TRUE
DJFMP,OR003W,-121.581859,38.031977,South,Holland Cut,shallow,TRUE,TRUE
DJFMP,MK004W,-121.5804697,38.12746155,South,North and South Forks Mokelumne River,shallow,TRUE,TRUE
DJFMP,OR019E,-121.5767796,37.87674206,South,Victoria Canal,shallow,TRUE,TRUE
DJFMP,SS011N,-121.5749397,38.30472188,North,Upper Sacramento River,NA,TRUE,TRUE
DJFMP,OR014W,-121.5558943,37.92148633,South,Old River,NA,TRUE,TRUE
DJFMP,SR024E,-121.5547949,38.24039242,North,Sacramento River near Ryde,shallow,TRUE,TRUE
DJFMP,OR023E,-121.551276,37.82567304,South,Victoria Canal,deep,TRUE,TRUE
DJFMP,SR036W,-121.54753,38.346744,North,Upper Sacramento River,shallow,TRUE,TRUE
DJFMP,SR036M,-121.547479,38.346228,North,Upper Sacramento River,deep,TRUE,TRUE
DJFMP,SR036E,-121.547149,38.345671,North,Upper Sacramento River,deep,TRUE,TRUE
DJFMP,SR049E,-121.543378,38.47805124,North,Upper Sacramento River,NA,TRUE,TRUE
DJFMP,SR062E,-121.5428694,38.5992222,NA,NA,NA,TRUE,TRUE
DJFMP,SR043M,-121.532257,38.429379,North,Upper Sacramento River,very deep,TRUE,TRUE
DJFMP,SR037W,-121.532247,38.353518,North,Upper Sacramento River,deep,TRUE,TRUE
DJFMP,SR037M,-121.532127,38.353174,North,Upper Sacramento River,deep,TRUE,TRUE
DJFMP,SR055W,-121.531403,38.529586,North,Upper Sacramento River,very deep,TRUE,TRUE
DJFMP,SR037E,-121.530598,38.352899,North,Upper Sacramento River,deep,TRUE,TRUE
DJFMP,SR055E,-121.5293747,38.52739416,North,Upper Sacramento River,NA,TRUE,TRUE
DJFMP,MR010W,-121.5287972,37.9217722,South,Middle River,shallow,TRUE,TRUE
DJFMP,GS010E,-121.5271963,38.22585563,North,Sacramento River near Ryde,intermediate,TRUE,TRUE
DJFMP,SR038W,-121.521841,38.364054,North,Upper Sacramento River,deep,TRUE,TRUE
DJFMP,SR043W,-121.5208997,38.38304913,North,Upper Sacramento River,NA,TRUE,TRUE
DJFMP,SR038M,-121.520875,38.363999,North,Upper Sacramento River,deep,TRUE,TRUE
DJFMP,SR038E,-121.520038,38.364062,North,Upper Sacramento River,NA,TRUE,TRUE
DJFMP,SR057E,-121.5163611,38.559775,North,Upper Sacramento River,shallow,TRUE,TRUE
DJFMP,SJ026S,-121.5098959,38.05160734,South,San Joaquin River at Prisoners Pt,shallow,TRUE,TRUE
DJFMP,SR060E,-121.5091653,38.60053595,North,Upper Sacramento River,NA,TRUE,TRUE
DJFMP,AM001S,-121.5057333,38.59935675,North,Upper Sacramento River,NA,TRUE,TRUE
DJFMP,XC001N,-121.5037624,38.24552036,South,North and South Forks Mokelumne River,NA,TRUE,TRUE
DJFMP,LP003E,-121.5001684,38.10993564,South,North and South Forks Mokelumne River,NA,TRUE,TRUE
DJFMP,SF014E,-121.4911887,38.2269122,South,North and South Forks Mokelumne River,NA,TRUE,TRUE
DJFMP,DS002S,-121.4583571,38.05876504,South,Disappointment Slough,NA,TRUE,TRUE
DJFMP,SJ032S,-121.4473917,37.9973944,South,San Joaquin River near Stockton,NA,TRUE,TRUE
DJFMP,SJ041N,-121.3462528,37.95562193,South,San Joaquin River near Stockton,NA,TRUE,TRUE
DJFMP,SJ054M,-121.3208502,37.80534537,South,Upper San Joaquin River,intermediate,TRUE,TRUE
DJFMP,SJ051E,-121.3113902,37.83069661,South,Upper San Joaquin River,NA,TRUE,TRUE
DJFMP,SJ056E,-121.3073651,37.78703776,South,Upper San Joaquin River,shallow,TRUE,TRUE
DJFMP,SJ058W,-121.3030658,37.77243915,NA,NA,NA,TRUE,TRUE
DJFMP,SJ058E,-121.3016392,37.77127404,NA,NA,NA,TRUE,TRUE
DJFMP,SJ063W,-121.2968653,37.72497212,NA,NA,NA,TRUE,TRUE
DJFMP,SJ065W,-121.2787764,37.70940644,NA,NA,NA,TRUE,TRUE
DJFMP,SJ070N,-121.2746579,37.68741925,NA,NA,NA,TRUE,TRUE
DJFMP,SJ068W,-121.2721691,37.69692686,NA,NA,NA,TRUE,TRUE
DJFMP,SJ074A,-121.2467263,37.66621575,NA,NA,NA,TRUE,TRUE
DJFMP,SJ074W,-121.244883,37.67227165,NA,NA,NA,TRUE,TRUE
DJFMP,SJ077E,-121.2274124,37.63883594,NA,NA,NA,TRUE,TRUE
DJFMP,SJ076W,-121.2239856,37.64758043,NA,NA,NA,TRUE,TRUE
DJFMP,SJ079E,-121.2103708,37.63161206,NA,NA,NA,TRUE,TRUE
DJFMP,SJ083W,-121.176304,37.6131828,NA,NA,NA,TRUE,TRUE
DJFMP,SJ087W,-121.164823,37.58019,NA,NA,NA,TRUE,TRUE
EDSM_20mm,SPE213,-122.32701,38.06342,Far West,East San Pablo Bay,intermediate,TRUE,TRUE
EDSM_20mm,SPE207,-122.3223,38.04749,Far West,East San Pablo Bay,deep,TRUE,TRUE
EDSM_20mm,SPE205,-122.3133434,38.04022605,Far West,East San Pablo Bay,deep,TRUE,TRUE
EDSM_20mm,SPE211,-122.30429,38.0505,Far West,East San Pablo Bay,very deep,TRUE,TRUE
EDSM_20mm,SPE208,-122.30033,38.05376,Far West,East San Pablo Bay,very deep,TRUE,TRUE
EDSM_20mm,LNR201,-122.2969337,38.16044067,Far West,Lower Napa River,intermediate,TRUE,TRUE
EDSM_20mm,LNR203,-122.29186,38.1523,Far West,Lower Napa River,deep,TRUE,TRUE
EDSM_20mm,SPE214,-122.29094,38.05744,Far West,East San Pablo Bay,very deep,TRUE,TRUE
EDSM_20mm,SPE212,-122.29087,38.04601,Far West,East San Pablo Bay,deep,TRUE,TRUE
EDSM_20mm,SPE206,-122.2887151,38.05172739,Far West,East San Pablo Bay,very deep,TRUE,TRUE
EDSM_20mm,SPE204,-122.2845485,38.06139989,Far West,East San Pablo Bay,very deep,TRUE,TRUE
EDSM_20mm,LNR202,-122.2811821,38.13228737,Far West,Lower Napa River,deep,TRUE,TRUE
EDSM_20mm,SPE209,-122.28031,38.03889,Far West,East San Pablo Bay,intermediate,TRUE,TRUE
EDSM_20mm,SPE203,-122.268027,38.05025131,Far West,East San Pablo Bay,deep,TRUE,TRUE
EDSM_20mm,SPE210,-122.26101,38.05885,Far West,East San Pablo Bay,very deep,TRUE,TRUE
EDSM_20mm,CQS206,-122.25626,38.06318,Far West,Carquinez Strait,very deep,TRUE,TRUE
EDSM_20mm,CQS202,-122.2416368,38.06512015,Far West,Carquinez Strait,very deep,TRUE,TRUE
EDSM_20mm,CQS203,-122.2244569,38.06149646,Far West,Carquinez Strait,very deep,TRUE,TRUE
EDSM_20mm,CQS207,-122.21165,38.06309,Far West,Carquinez Strait,very deep,TRUE,TRUE
EDSM_20mm,CQS209,-122.17608,38.0413,Far West,Carquinez Strait,very deep,TRUE,TRUE
EDSM_20mm,CQS205,-122.16974,38.04178,Far West,Carquinez Strait,very deep,TRUE,TRUE
EDSM_20mm,CQS204,-122.15294,38.03526,Far West,Carquinez Strait,very deep,TRUE,TRUE
EDSM_20mm,CQS208,-122.150081,38.03557617,Far West,Carquinez Strait,very deep,TRUE,TRUE
EDSM_20mm,CQS208,-122.15008,38.03558,Far West,Carquinez Strait,very deep,TRUE,TRUE
EDSM_20mm,SBW203,-122.14078,38.03871,Far West,West Suisun Bay,very deep,TRUE,TRUE
EDSM_20mm,SBW208,-122.13931,38.03677,Far West,West Suisun Bay,very deep,TRUE,TRUE
EDSM_20mm,19-47-SBW01,-122.13919,38.03865,Far West,West Suisun Bay,very deep,TRUE,TRUE
EDSM_20mm,18-45-SBW01,-122.13718,38.02992,Far West,West Suisun Bay,very deep,TRUE,TRUE
EDSM_20mm,SBW201,-122.1119504,38.05254932,Far West,West Suisun Bay,very deep,TRUE,TRUE
EDSM_20mm,SBW205,-122.10914,38.05593,Far West,West Suisun Bay,very deep,TRUE,TRUE
EDSM_20mm,19-45-SBW02,-122.10486,38.05696,Far West,West Suisun Bay,deep,TRUE,TRUE
EDSM_20mm,19-48-SBW02,-122.10254,38.06145,Far West,West Suisun Bay,very deep,TRUE,TRUE
EDSM_20mm,19-46-SBW02,-122.09657,38.07615,Far West,West Suisun Bay,deep,TRUE,TRUE
EDSM_20mm,19-45-SBW01,-122.09373,38.07773,Far West,West Suisun Bay,deep,TRUE,TRUE
EDSM_20mm,SBW202,-122.0926598,38.06936333,Far West,West Suisun Bay,deep,TRUE,TRUE
EDSM_20mm,SBW206,-122.09185,38.07453,Far West,West Suisun Bay,very deep,TRUE,TRUE
EDSM_20mm,SBW210,-122.09014,38.07407,Far West,West Suisun Bay,deep,TRUE,TRUE
EDSM_20mm,18-47-SBW02,-122.08634,38.05447,Far West,West Suisun Bay,deep,TRUE,TRUE
EDSM_20mm,18-47-SBW03,-122.08201,38.0814,Far West,West Suisun Bay,deep,TRUE,TRUE
EDSM_20mm,19-48-SBW03,-122.0786,38.05395,Far West,West Suisun Bay,very deep,TRUE,TRUE
EDSM_20mm,SBW209,-122.07574,38.07754,Far West,West Suisun Bay,deep,TRUE,TRUE
EDSM_20mm,SBW207,-122.07538,38.09106,Far West,West Suisun Bay,very deep,TRUE,TRUE
EDSM_20mm,18-48-SBW02,-122.0743,38.05405,Far West,West Suisun Bay,very deep,TRUE,TRUE
EDSM_20mm,19-46-SBW01,-122.07376,38.07471,Far West,West Suisun Bay,intermediate,TRUE,TRUE
EDSM_20mm,19-47-SM01,-122.06738,38.17122,West,Suisun Marsh,very deep,TRUE,TRUE
EDSM_20mm,18-46-SBW02,-122.06706,38.09235,Far West,West Suisun Bay,deep,TRUE,TRUE
EDSM_20mm,19-46-SM02,-122.06661,38.12074,West,Suisun Marsh,deep,TRUE,TRUE
EDSM_20mm,SBW204,-122.064497,38.07897,Far West,West Suisun Bay,deep,TRUE,TRUE
EDSM_20mm,SBM208,-122.06331,38.09463,West,Mid Suisun Bay,deep,TRUE,TRUE
EDSM_20mm,18-48-SBW01,-122.06235,38.0769,Far West,West Suisun Bay,intermediate,TRUE,TRUE
EDSM_20mm,19-45-SBM02,-122.06205,38.09162,West,Mid Suisun Bay,deep,TRUE,TRUE
EDSM_20mm,18-45-SBW02,-122.06117,38.08569,Far West,West Suisun Bay,shallow,TRUE,TRUE
EDSM_20mm,19-48-SM03,-122.06115,38.13675,West,Suisun Marsh,very deep,TRUE,TRUE
EDSM_20mm,19-45-GB01,-122.0611,38.10715,West,Mid Suisun Bay,intermediate,TRUE,TRUE
EDSM_20mm,18-48-SM02,-122.06099,38.13987,West,Suisun Marsh,deep,TRUE,TRUE
EDSM_20mm,19-45-SM02,-122.05962,38.14588,West,Suisun Marsh,deep,TRUE,TRUE
EDSM_20mm,18-45-SM02,-122.05894,38.16094,West,Suisun Marsh,deep,TRUE,TRUE
EDSM_20mm,18-47-SBW01,-122.05737,38.07655,Far West,West Suisun Bay,intermediate,TRUE,TRUE
EDSM_20mm,18-47-SM03,-122.05646,38.17128,West,Suisun Marsh,deep,TRUE,TRUE
EDSM_20mm,18-47-SM02,-122.05601,38.14896,West,Suisun Marsh,deep,TRUE,TRUE
EDSM_20mm,SBM204,-122.0559303,38.08493536,West,Mid Suisun Bay,intermediate,TRUE,TRUE
EDSM_20mm,19-48-GB03,-122.05582,38.12215,West,Mid Suisun Bay,intermediate,TRUE,TRUE
EDSM_20mm,19-48-SBW01,-122.05575,38.06597,Far West,West Suisun Bay,very deep,TRUE,TRUE
EDSM_20mm,18-46-SBW01,-122.05552,38.0605,Far West,West Suisun Bay,deep,TRUE,TRUE
EDSM_20mm,18-45-SBM03,-122.05505,38.0746,West,Mid Suisun Bay,intermediate,TRUE,TRUE
EDSM_20mm,SBM212,-122.0544,38.10129,West,Mid Suisun Bay,deep,TRUE,TRUE
EDSM_20mm,18-45-GB07,-122.05298,38.11529,West,Mid Suisun Bay,intermediate,TRUE,TRUE
EDSM_20mm,SBM214,-122.0509051,38.06448973,West,Mid Suisun Bay,deep,TRUE,TRUE
EDSM_20mm,SBM214,-122.0509,38.06448,West,Mid Suisun Bay,deep,TRUE,TRUE
EDSM_20mm,19-48-SBM04,-122.04897,38.09586,West,Mid Suisun Bay,deep,TRUE,TRUE
EDSM_20mm,19-48-GB01,-122.04882,38.10945,West,Mid Suisun Bay,intermediate,TRUE,TRUE
EDSM_20mm,SBM206,-122.0458786,38.060497,West,Mid Suisun Bay,deep,TRUE,TRUE
EDSM_20mm,SM202,-122.0450215,38.1650176,West,Suisun Marsh,deep,TRUE,TRUE
EDSM_20mm,19-46-SM04,-122.0398,38.20217,West,Suisun Marsh,deep,TRUE,TRUE
EDSM_20mm,18-45-GB03,-122.03869,38.11921,West,Mid Suisun Bay,intermediate,TRUE,TRUE
EDSM_20mm,18-48-GB01,-122.03809,38.13466,West,Mid Suisun Bay,shallow,TRUE,TRUE
EDSM_20mm,19-45-SBM01,-122.03784,38.079,West,Mid Suisun Bay,deep,TRUE,TRUE
EDSM_20mm,19-45-SBM03,-122.03738,38.06651,West,Mid Suisun Bay,deep,TRUE,TRUE
EDSM_20mm,18-45-SBM01,-122.0347,38.05844,West,Mid Suisun Bay,deep,TRUE,TRUE
EDSM_20mm,18-47-GB02,-122.03421,38.11629,West,Mid Suisun Bay,intermediate,TRUE,TRUE
EDSM_20mm,SBM203,-122.0323662,38.06371209,West,Mid Suisun Bay,very deep,TRUE,TRUE
EDSM_20mm,18-48-GB02,-122.03117,38.128,West,Mid Suisun Bay,intermediate,TRUE,TRUE
EDSM_20mm,19-48-GB02,-122.03091,38.10404,West,Mid Suisun Bay,intermediate,TRUE,TRUE
EDSM_20mm,SBM211,-122.03075,38.10353,West,Mid Suisun Bay,intermediate,TRUE,TRUE
EDSM_20mm,18-45-GB06,-122.02625,38.12958,West,Mid Suisun Bay,intermediate,TRUE,TRUE
EDSM_20mm,19-46-SBM01,-122.02611,38.09925,West,Mid Suisun Bay,deep,TRUE,TRUE
EDSM_20mm,SBM210,-122.02415,38.07835,West,Mid Suisun Bay,deep,TRUE,TRUE
EDSM_20mm,19-48-SBM01,-122.02385,38.09167,West,Mid Suisun Bay,intermediate,TRUE,TRUE
EDSM_20mm,SBM207,-122.0227949,38.0952645,West,Mid Suisun Bay,very deep,TRUE,TRUE
EDSM_20mm,18-45-GB01,-122.02244,38.1306,West,Mid Suisun Bay,intermediate,TRUE,TRUE
EDSM_20mm,18-46-SBM01,-122.01971,38.069,West,Mid Suisun Bay,intermediate,TRUE,TRUE
EDSM_20mm,18-47-GB01,-122.01574,38.12127,West,Mid Suisun Bay,intermediate,TRUE,TRUE
EDSM_20mm,18-48-GB04,-122.01294,38.11875,West,Mid Suisun Bay,intermediate,TRUE,TRUE
EDSM_20mm,SBM213,-122.0112834,38.07160561,West,Mid Suisun Bay,deep,TRUE,TRUE
EDSM_20mm,18-48-GB03,-122.01107,38.10863,West,Mid Suisun Bay,intermediate,TRUE,TRUE
EDSM_20mm,18-45-GB04,-122.0075,38.13367,West,Mid Suisun Bay,shallow,TRUE,TRUE
EDSM_20mm,19-48-SBM03,-122.00522,38.07376,West,Mid Suisun Bay,deep,TRUE,TRUE
EDSM_20mm,19-47-SM02,-122.00475,38.17999,West,Suisun Marsh,deep,TRUE,TRUE
EDSM_20mm,18-46-GB01,-122.00275,38.11672,West,Mid Suisun Bay,intermediate,TRUE,TRUE
EDSM_20mm,18-45-GB05,-122.00147,38.11587,West,Mid Suisun Bay,intermediate,TRUE,TRUE
EDSM_20mm,18-47-SBM02,-121.99669,38.07854,West,Mid Suisun Bay,deep,TRUE,TRUE
EDSM_20mm,19-45-SM03,-121.99606,38.18015,West,Suisun Marsh,deep,TRUE,TRUE
EDSM_20mm,18-48-SBM01,-121.99561,38.05737,West,Mid Suisun Bay,very deep,TRUE,TRUE
EDSM_20mm,18-45-GB02,-121.99549,38.11722,West,Mid Suisun Bay,shallow,TRUE,TRUE
EDSM_20mm,18-48-SM03,-121.9952,38.18168,West,Suisun Marsh,deep,TRUE,TRUE
EDSM_20mm,SBM208,-121.99324,38.08429,West,Mid Suisun Bay,deep,TRUE,TRUE
EDSM_20mm,SBM209,-121.99324,38.08429,West,Mid Suisun Bay,deep,TRUE,TRUE
EDSM_20mm,18-48-SBM02,-121.99315,38.08284,West,Mid Suisun Bay,very deep,TRUE,TRUE
EDSM_20mm,19-47-SBM01,-121.99223,38.0782,West,Mid Suisun Bay,deep,TRUE,TRUE
EDSM_20mm,18-47-SM01,-121.98684,38.18382,West,Suisun Marsh,deep,TRUE,TRUE
EDSM_20mm,18-45-SBM02,-121.98343,38.0506,West,Mid Suisun Bay,deep,TRUE,TRUE
EDSM_20mm,19-48-SBM02,-121.98333,38.05194,West,Mid Suisun Bay,deep,TRUE,TRUE
EDSM_20mm,SBM205,-121.977873,38.05697442,West,Mid Suisun Bay,deep,TRUE,TRUE
EDSM_20mm,18-47-SBM01,-121.97512,38.05607,West,Mid Suisun Bay,deep,TRUE,TRUE
EDSM_20mm,19-48-SM04,-121.97012,38.18611,West,Suisun Marsh,deep,TRUE,TRUE
EDSM_20mm,18-46-HB01,-121.96992,38.04933,West,Honker Bay,intermediate,TRUE,TRUE
EDSM_20mm,18-46-HB03,-121.96884,38.06009,West,Honker Bay,deep,TRUE,TRUE
EDSM_20mm,18-48-HB02,-121.96718,38.05117,West,Honker Bay,deep,TRUE,TRUE
EDSM_20mm,18-48-HB01,-121.96546,38.07054,West,Honker Bay,deep,TRUE,TRUE
EDSM_20mm,HB204,-121.9654216,38.06770686,West,Honker Bay,intermediate,TRUE,TRUE
EDSM_20mm,18-45-SM01,-121.96448,38.18194,West,Suisun Marsh,deep,TRUE,TRUE
EDSM_20mm,19-45-SM04,-121.96397,38.18118,West,Suisun Marsh,deep,TRUE,TRUE
EDSM_20mm,HB207,-121.96348,38.05529,West,Honker Bay,very deep,TRUE,TRUE
EDSM_20mm,19-47-HB01,-121.95921,38.05599,West,Honker Bay,very deep,TRUE,TRUE
EDSM_20mm,HB208,-121.95812,38.04959,West,Honker Bay,deep,TRUE,TRUE
EDSM_20mm,19-45-HB01,-121.95549,38.06196,West,Honker Bay,intermediate,TRUE,TRUE
EDSM_20mm,SM204,-121.95511,38.17507,West,Suisun Marsh,deep,TRUE,TRUE
EDSM_20mm,HB206,-121.95148,38.07166,West,Honker Bay,intermediate,TRUE,TRUE
EDSM_20mm,19-47-SM03,-121.95006,38.17504,West,Suisun Marsh,deep,TRUE,TRUE
EDSM_20mm,18-46-HB02,-121.94958,38.05852,West,Honker Bay,deep,TRUE,TRUE
EDSM_20mm,19-48-SM02,-121.9491,38.17479,West,Suisun Marsh,deep,TRUE,TRUE
EDSM_20mm,18-45-HB02,-121.94423,38.05375,West,Honker Bay,very deep,TRUE,TRUE
EDSM_20mm,18-45-HB01,-121.94182,38.07522,West,Honker Bay,intermediate,TRUE,TRUE
EDSM_20mm,19-45-HB02,-121.93622,38.05517,West,Honker Bay,intermediate,TRUE,TRUE
EDSM_20mm,19-45-SM01,-121.93367,38.16692,West,Suisun Marsh,deep,TRUE,TRUE
EDSM_20mm,HB205,-121.93103,38.04923,West,Honker Bay,very deep,TRUE,TRUE
EDSM_20mm,19-46-SM03,-121.92988,38.19269,West,Suisun Marsh,intermediate,TRUE,TRUE
EDSM_20mm,18-48-SM01,-121.92908,38.16046,West,Suisun Marsh,deep,TRUE,TRUE
EDSM_20mm,18-46-SM02,-121.9158,38.13144,West,Suisun Marsh,intermediate,TRUE,TRUE
EDSM_20mm,HB209,-121.91418,38.0426,West,Honker Bay,very deep,TRUE,TRUE
EDSM_20mm,HB203,-121.9048487,38.04983657,West,Honker Bay,deep,TRUE,TRUE
EDSM_20mm,HB210,-121.90198,38.04101,West,Honker Bay,deep,TRUE,TRUE
EDSM_20mm,HB202,-121.8923362,38.04491493,West,Honker Bay,very deep,TRUE,TRUE
EDSM_20mm,HB202,-121.892336,38.04491493,West,Honker Bay,very deep,TRUE,TRUE
EDSM_20mm,19-48-SM01,-121.89156,38.09594,West,Suisun Marsh,deep,TRUE,TRUE
EDSM_20mm,18-46-SM01,-121.89069,38.1024,West,Suisun Marsh,intermediate,TRUE,TRUE
EDSM_20mm,19-46-SM05,-121.89045,38.11269,West,Suisun Marsh,intermediate,TRUE,TRUE
EDSM_20mm,LSR204,-121.8819238,38.05061737,West,Lower Sacramento River,very deep,TRUE,TRUE
EDSM_20mm,19-46-SM01,-121.8811,38.07443,West,Suisun Marsh,deep,TRUE,TRUE
EDSM_20mm,19-47-CF01,-121.88079,38.03779,West,Lower San Joaquin River,very deep,TRUE,TRUE
EDSM_20mm,LSR207,-121.87992,38.05505,West,Lower Sacramento River,very deep,TRUE,TRUE
EDSM_20mm,LSR212,-121.87671,38.05749,West,Lower Sacramento River,deep,TRUE,TRUE
EDSM_20mm,LSR209,-121.87463,38.04399,West,Lower Sacramento River,intermediate,TRUE,TRUE
EDSM_20mm,18-48-CF01,-121.87399,38.05725,West,Lower Sacramento River,very deep,TRUE,TRUE
EDSM_20mm,18-45-CF01,-121.862,38.05355,West,Lower Sacramento River,intermediate,TRUE,TRUE
EDSM_20mm,18-46-CF02,-121.85726,38.05864,West,Lower Sacramento River,intermediate,TRUE,TRUE
EDSM_20mm,LSJ208,-121.84831,38.0557,West,Lower San Joaquin River,deep,TRUE,TRUE
EDSM_20mm,LSR208,-121.84454,38.06606,West,Lower Sacramento River,deep,TRUE,TRUE
EDSM_20mm,18-47-CF01,-121.84409,38.07064,West,Lower Sacramento River,deep,TRUE,TRUE
EDSM_20mm,LSJ210,-121.84237,38.04498,West,Lower San Joaquin River,deep,TRUE,TRUE
EDSM_20mm,18-45-CF02,-121.84155,38.06503,West,Lower Sacramento River,very deep,TRUE,TRUE
EDSM_20mm,19-46-CF01,-121.83863,38.03447,West,Lower San Joaquin River,deep,TRUE,TRUE
EDSM_20mm,18-47-LSR02,-121.83607,38.071040000000004,West,Lower Sacramento River,deep,TRUE,TRUE
EDSM_20mm,19-48-LSR02,-121.83594,38.06936,West,Lower Sacramento River,deep,TRUE,TRUE
EDSM_20mm,18-46-CF01,-121.83411,38.03889,West,Lower San Joaquin River,deep,TRUE,TRUE
EDSM_20mm,19-45-LSR01,-121.83031,38.06329,West,Lower Sacramento River,very deep,TRUE,TRUE
EDSM_20mm,18-46-LSR02,-121.82442,38.06618,West,Lower Sacramento River,deep,TRUE,TRUE
EDSM_20mm,LSR203,-121.82032,38.06543,West,Lower Sacramento River,deep,TRUE,TRUE
EDSM_20mm,LSR203,-121.82032,38.06542,West,Lower Sacramento River,deep,TRUE,TRUE
EDSM_20mm,LSJ206,-121.81229,38.01826,West,Lower San Joaquin River,very deep,TRUE,TRUE
EDSM_20mm,18-45-LSR02,-121.81109,38.06231,West,Lower Sacramento River,very deep,TRUE,TRUE
EDSM_20mm,19-45-LSJ04,-121.80725,38.02079,West,Lower San Joaquin River,very deep,TRUE,TRUE
EDSM_20mm,LSR201,-121.8066369,38.06114238,West,Lower Sacramento River,very deep,TRUE,TRUE
EDSM_20mm,19-46-LSR02,-121.80177,38.05693,West,Lower Sacramento River,deep,TRUE,TRUE
EDSM_20mm,18-47-LSR04,-121.8017,38.05952,West,Lower Sacramento River,very deep,TRUE,TRUE
EDSM_20mm,LSR205,-121.7991036,38.05138507,West,Lower Sacramento River,deep,TRUE,TRUE
EDSM_20mm,LSR205,-121.7991,38.05138,West,Lower Sacramento River,deep,TRUE,TRUE
EDSM_20mm,18-47-LSR06,-121.79559,38.0369,West,Lower Sacramento River,shallow,TRUE,TRUE
