GearID,TowID,GearCode,MeterSerial,MeterStart,MeterEnd,MeterCheck,Comments
698,20931,2,23811,219097,242400,23303,
699,21070,2,23811,979375,1744,22369,
700,21241,2,24565,907559,929421,21862,
701,21348,2,23811,91532,116203,24671,
702,21492,2,23811,861636,886360,24724,
703,21633,2,23811,635638,658260,22622,
704,21887,2,24579,284385,307485,23100,
705,22123,2,23813,557947,582394,24447,
706,22266,2,23813,392458,417037,24579,
707,22405,2,23813,221841,247619,25778,
708,22546,2,23813,87304,111344,24040,
709,22687,2,23813,921080,944810,23730,
710,22836,2,24567,619292,643118,23826,
711,22955,2,23813,31900,58395,26495,
712,23089,2,23813,637452,660940,23488,
713,23228,2,23813,458955,481805,22850,
714,23363,2,23813,327166,350428,23262,
715,23504,2,23813,95175,119240,24065,
716,23646,2,23813,684258,710798,26540,
717,23773,2,23813,200812,225665,24853,
718,23933,2,23814,90085,112915,22830,
719,24081,2,23814,574315,597562,23247,
720,1097,2,13287,333054,350970,17916,
721,1217,2,13287,841073,861247,20174,
722,1339,2,13287,454946,476392,21446,
723,1453,2,13291,586323,607004,20681,
724,1568,2,13287,197856,221358,23502,
725,1673,2,13287,673723,696603,22880,
726,1791,2,13287,415880,437862,21982,
727,1859,2,13327,613822,626132,12310,
728,1977,2,13327,921376,940232,18856,
729,2090,2,13327,163796,174043,10247,
730,2197,2,13327,373273,385272,11999,
731,2394,2,13327,858845,877907,19062,
732,2516,2,13327,758580,777288,18708,
733,2641,2,13327,443945,463343,19398,
734,2770,2,13327,83295,102085,18790,
735,2840,2,14958,230028,250731,20703,
736,3026,2,14958,270057,279687,9630,
737,3134,2,14958,430336,439577,9241,
738,3259,2,14958,848079,860818,12739,
739,3358,2,14958,751594,776244,24650,
740,3478,2,14958,181352,200913,19561,
741,3597,2,13327,437540,463307,25767,
742,3712,2,13327,21140,44524,23384,
743,3828,2,14977,178990,196342,17352,
744,4050,2,6150,972988,993753,20765,
745,4266,2,6150,307040,326738,19698,
746,4403,2,6150,259726,279552,19826,
747,4548,2,6150,359265,379440,20175,
748,4659,2,6150,587731,607613,19882,
749,4779,2,14982,328353,348236,19883,
750,4890,2,14982,575300,588363,13063,
751,5017,2,14982,716033,734879,18846,
752,5141,2,14982,459298,479110,19812,
753,5291,2,14982,669302,679398,10096,
754,5474,2,14982,827698,837122,9424,
755,5662,2,14979,695706,717589,21883,
756,5774,2,14979,34410,42409,7999,
757,5914,2,14979,940508,950777,10269,
758,6031,2,12945,896689,915342,18653,
759,6156,2,12945,593231,614498,21267,
760,6288,2,12945,514425,535820,21395,
761,6399,2,12945,109567,131029,21462,
762,6534,2,12945,790489,810791,20302,
763,6654,2,12945,373372,394145,20773,
764,6778,2,12945,87380,107735,20355,
765,6895,2,13291,426960,448632,21672,
766,7038,2,9794,992575,10700,18125,
767,7160,2,9794,690060,709321,19261,
768,7284,2,9794,442759,464518,21759,
769,7408,2,9794,88840,106868,18028,
770,7535,2,9794,783880,803987,20107,
771,7655,2,9794,342949,364840,21891,
772,7857,2,12204,615366,638735,23369,
773,7990,2,12441,536959,557085,20126,
774,8109,2,12441,283901,304770,20869,
775,8231,2,12441,20075,41925,21850,
776,8345,2,12441,714665,738283,23618,
777,8477,2,14982,162564,184498,21934,
778,8585,2,14982,726752,748324,21572,
779,8714,2,14982,646654,666894,20240,
780,9044,2,12994,460,24423,23963,
781,9162,2,12994,798718,820890,22172,
782,9289,2,12994,643987,666507,22520,
783,9405,2,12994,401358,425727,24369,
784,9629,2,16976,432727,453695,20968,
785,9742,2,16976,427887,449695,21808,
786,9847,2,14979,935077,958209,23132,
787,9988,2,14979,372908,396174,23266,
788,10109,2,14979,415044,439689,24645,
789,10236,2,14979,493295,513946,20651,
790,10354,2,12994,464626,487142,22516,
791,10470,2,14958,134972,157967,22995,
792,10598,2,14958,109576,131906,22330,
793,10724,2,14958,984898,7091,22193,
794,10935,2,14977,361375,381630,20255,
795,11045,2,19299,697591,716725,19134,
796,11181,2,14977,735809,757320,21511,
797,11318,2,14977,557355,578438,21083,
798,11472,2,14977,967975,989477,21502,
799,11598,2,14977,812209,832966,20757,
800,11706,2,19296,453863,477084,23221,
801,11856,2,19296,858249,877962,19713,
802,11992,2,19296,634249,654263,20014,
803,12227,2,12441,654179,676125,21946,
804,12349,2,12441,684536,706532,21996,
805,12472,2,12441,552542,574448,21906,
806,12688,2,21920,670059,691969,21910,
807,12820,2,21920,519215,541597,22382,
808,12944,2,21920,222941,242688,19747,
809,13222,2,21920,4408,26734,22326,
810,13369,2,21920,309115,330527,21412,
811,13504,2,21920,398041,419838,21797,
812,13647,2,14979,930958,953059,22101,
813,13982,2,14977,5718,28101,22383,
814,14115,2,14977,87077,109866,22789,
815,14254,2,14977,149754,167906,18152,
816,14398,2,21920,307116,330815,23699,
817,14900,2,23286,86634,111980,25346,
818,15021,2,23286,444197,467442,23245,
819,15137,2,23286,105660,128491,22831,
820,15291,2,21920,343880,365185,21305,
821,15426,2,23286,396509,418691,22182,
822,15559,2,23749,325456,348119,22663,
823,15684,2,23749,742079,763688,21609,
824,15847,2,23813,454946,476655,21709,
825,16017,2,23749,375595,397814,22219,
826,16127,2,23813,733104,753984,20880,
827,16268,2,23813,361091,383717,22626,
828,16407,2,23813,944297,965011,20714,
829,16721,2,24596,376104,397967,21863,
830,16871,2,24584,7992,30636,22644,
831,16998,2,24584,565335,588895,23560,
832,17082,2,24584,696700,719620,22920,
833,17280,2,24584,674582,697878,23296,
834,17443,2,24596,357675,379413,21738,
835,17580,2,24596,100443,124144,23701,
836,17721,2,24596,959730,983534,23804,
837,17862,2,24596,882960,907885,24925,
838,18000,2,24653,341828,365527,23699,
839,18147,2,24648,531323,554449,23126,
840,18286,2,24648,304421,328238,23817,
841,18426,2,24648,168805,191533,22728,
842,18567,2,24648,929941,951042,21101,
843,18695,2,24648,342764,366080,23316,
844,18854,2,24648,229210,249907,20697,
845,18991,2,24648,955067,976517,21450,
846,19131,2,24648,892264,916076,23812,
847,19275,2,24579,799828,820727,20899,
848,19413,2,24579,355566,376866,21300,
849,19548,2,24579,893732,915243,21511,
850,19689,2,24579,677233,699123,21890,
851,19830,2,24579,465049,488333,23284,
852,19965,2,24579,593042,617229,24187,
853,20112,2,24579,335161,356320,21159,
854,20250,2,24579,67260,90818,23558,
855,20353,2,23811,496662,516840,20178,
856,20654,2,23811,974535,998392,23857,
857,20791,2,23811,568463,593355,24892,
858,20932,2,23811,287423,307428,20005,
859,21075,2,23811,188090,211796,23706,
860,21243,2,24565,4566,10533,5967,
861,21353,2,23811,166546,190490,23944,
862,21495,2,23811,936833,961198,24365,
863,21636,2,23811,705420,728413,22993,
864,21890,2,24579,353654,376233,22579,
865,22126,2,23813,632637,656381,23744,
866,22267,2,23813,468507,494066,25559,
867,22408,2,23813,315078,340034,24956,
868,22548,2,23813,165945,190340,24395,
869,22689,2,23813,991545,14961,23416,
870,22839,2,24567,691352,716043,24691,
871,22958,2,23813,104595,126428,21833,
872,23092,2,23813,708534,731156,22622,
873,23233,2,23813,527482,550599,23117,
874,23368,2,23813,399981,422295,22314,
875,23509,2,23813,166555,190256,23701,
876,23649,2,23813,762246,785316,23070,
877,23774,2,23813,275938,299202,23264,
878,23938,2,23814,181667,188719,7052,
879,24085,2,23814,644206,667607,23401,
880,1101,2,13287,388283,409161,20878,
881,1222,2,13287,901536,922232,20696,
882,1342,2,13287,515141,536845,21704,
883,1454,2,13291,649407,669502,20095,
884,1572,2,13287,269117,293555,24438,
885,1678,2,13287,742511,766235,23724,
886,1795,2,13287,463276,476338,13062,
887,1860,2,13327,702042,715651,13609,
888,1980,2,13327,978335,998185,19850,
889,2200,2,13327,352993,373273,20280,
890,2521,2,13327,817009,836939,19930,
891,2644,2,13327,501235,522977,21742,
892,2773,2,13327,141907,162596,20689,
893,2843,2,14958,291327,312696,21369,
894,3027,2,14958,227802,248281,20479,
895,3137,2,14958,397064,408615,11551,
896,3263,2,14958,872428,885080,12652,
897,3361,2,14958,863066,876465,13399,
898,3481,2,14958,299864,320712,20848,
899,3600,2,13327,486379,510504,24125,
900,3715,2,13327,90193,113147,22954,
901,3831,2,14977,226191,244770,18579,
902,4051,2,6150,40525,64052,23527,
903,4269,2,6150,366650,388582,21932,
904,4405,2,6150,323018,344259,21241,
905,4550,2,6150,421038,441696,20658,
906,4661,2,6150,648312,669284,20972,
907,4783,2,14982,390274,411073,20799,
908,4893,2,14982,648756,659773,11017,
909,5022,2,14982,777294,795894,18600,
910,5144,2,14982,516673,525939,9266,
911,5295,2,14982,698903,708458,9555,
912,5475,2,14982,808747,818399,9652,
913,5665,2,14979,759777,781195,21418,
914,5776,2,14979,15147,17817,2670,
915,5915,2,14979,970708,980604,9896,
916,6034,2,12945,955902,976307,20405,
917,6159,2,12945,655660,676427,20767,
918,6292,2,12945,577404,597814,20410,
919,6536,2,12945,824574,844924,20350,
920,6657,2,12945,438152,458491,20339,
921,6780,2,12945,175275,179943,4668,
922,6900,2,13291,493630,516287,22657,
923,7041,2,9794,55800,76007,20207,
924,7163,2,9794,827119,847121,20002,
925,7289,2,9794,503606,524470,20864,
926,7413,2,9794,129076,149623,20547,
927,7536,2,9794,827870,839367,11497,
928,7658,2,9794,406913,427350,20437,
929,7860,2,12204,751196,774516,23320,
930,7993,2,12441,596444,616013,19569,
931,8111,2,12441,344741,367354,22613,
932,8234,2,12441,85957,108106,22149,
933,8348,2,12441,782123,804870,22747,
934,8480,2,14982,230319,252496,22177,
935,8588,2,14982,792477,814593,22116,
936,8717,2,14982,707999,727846,19847,
937,9046,2,12994,71180,94726,23546,
938,9167,2,12994,864481,886352,21871,
939,9292,2,12994,711217,733325,22108,
940,9408,2,12994,474798,498754,23956,
941,9630,2,16976,496078,517755,21677,
942,9851,2,14979,4738,28548,23810,
943,9991,2,14979,444241,468451,24210,
944,10112,2,14979,269470,293499,24029,
945,10241,2,14979,560098,584135,24037,
946,10357,2,12994,532608,555555,22947,
947,10474,2,14958,203835,226652,22817,
948,10601,2,14958,177130,200785,23655,
949,10727,2,14958,51778,74195,22417,
950,10936,2,14977,420902,439769,18867,
951,11047,2,19299,759886,781424,21538,
952,11184,2,14977,806254,829034,22780,
953,11321,2,14977,621369,642872,21503,
954,11475,2,14977,31110,52543,21433,
955,11601,2,14977,878028,900549,22521,
956,11711,2,19296,525902,548836,22934,
957,11859,2,19296,909904,930152,20248,
958,11995,2,19296,679161,701616,22455,
959,12231,2,12441,719703,741986,22283,
960,12352,2,12441,750855,773280,22425,
961,12475,2,12441,620252,644112,23860,
962,12691,2,21920,773537,780753,7216,
963,12823,2,21920,586748,609316,22568,
964,12946,2,21920,282561,302380,19819,
965,13227,2,21920,70412,92390,21978,
966,13373,2,21920,374125,395507,21382,
967,13509,2,21920,464761,489689,24928,
968,13650,2,14979,997008,18795,21787,
969,13987,2,14977,73169,95339,22170,
970,14117,2,14977,153606,175145,21539,
971,14257,2,14977,84884,106832,21948,
972,14401,2,21920,377225,400371,23146,
973,14904,2,23286,162086,188625,26539,
974,15022,2,23286,517174,541984,24810,
975,15138,2,23286,174265,197324,23059,
976,15295,2,21920,409031,430999,21968,
977,15430,2,23286,464473,487597,23124,
978,15562,2,23749,393956,417903,23947,
979,15687,2,23749,807732,830000,22268,
980,15851,2,23813,519884,541516,21632,
981,16020,2,23749,444081,466190,22109,
982,16130,2,23813,797072,818405,21333,
983,16271,2,23813,428632,450561,21929,
984,16409,2,23813,878284,900261,21977,
985,16722,2,24596,443051,464456,21405,
986,16872,2,24584,77119,100598,23479,
987,17001,2,24584,634855,657205,22350,
988,17085,2,24584,769360,791942,22582,
989,17283,2,24584,745265,769149,23884,
990,17447,2,24596,425627,447330,21703,
991,17583,2,24596,172503,196239,23736,
992,17726,2,24596,31005,55508,24503,
993,17866,2,24596,958040,982394,24354,
994,18024,2,24653,423402,446567,23165,
995,18152,2,24648,598893,621125,22232,
996,18290,2,24648,376146,399100,22954,
997,18430,2,24648,237384,260983,23599,
998,18570,2,24648,994282,16850,22568,
999,18698,2,24648,271971,296819,24848,
1000,18855,2,24648,293596,315429,21833,
1001,18994,2,24648,23880,46032,22152,
1002,19134,2,24648,763368,786043,22675,
1003,19278,2,24579,862485,885574,23089,
1004,19416,2,24579,425592,447150,21558,
1005,19551,2,24579,823312,846328,23016,
1006,19692,2,24579,744078,766444,22366,
1007,19835,2,24579,535002,558563,23561,
1008,19969,2,24579,665283,688828,23545,
1009,20115,2,24579,264265,288072,23807,
1010,20253,2,24579,136975,160562,23587,
1011,20357,2,23811,560122,579637,19515,
1012,20655,2,23811,832775,854806,22031,
1013,20795,2,23811,639771,662985,23214,
1014,20935,2,23811,353970,377247,23277,
1015,21077,2,23811,48084,70921,22837,
1016,21247,2,24565,33978,39587,5609,
1017,21356,2,23811,238686,262366,23680,
1018,21498,2,23811,9713,34687,24974,
1019,21639,2,23811,774158,797073,22915,
1020,21893,2,24579,433738,451003,17265,
1021,22129,2,23813,704728,728856,24128,
1022,22270,2,23813,544111,567222,23111,
1023,22411,2,23813,389794,414645,24851,
1024,22551,2,23813,239535,265106,25571,
1025,22692,2,23813,74181,80904,6723,
1026,22842,2,24567,766048,791110,25062,
1027,22962,2,23813,171165,194921,23756,
1028,23093,2,23813,776150,799382,23232,
1029,23236,2,23813,596765,619602,22837,
1030,23369,2,23813,468739,492067,23328,
1031,23510,2,23813,238196,261775,23579,
1032,23651,2,23813,830758,854328,23570,
1033,23777,2,23813,341526,364965,23439,
1034,23941,2,23814,202148,209537,7389,
1035,24088,2,23814,715664,738815,23151,
1036,1104,2,13287,449697,468980,19283,
1037,1225,2,13287,964183,985777,21594,
1038,1344,2,13287,580200,602699,22499,
1039,1458,2,13291,713398,734897,21499,
1040,1573,2,13287,343460,367666,24206,
1041,1681,2,13287,814685,837683,22998,
1042,1798,2,13287,491248,498792,7544,
1043,1864,2,13327,743925,757138,13213,
1044,1985,2,13327,36676,55550,18874,
1045,2201,2,13327,334100,352990,18890,
1046,2524,2,13327,878520,897040,18520,
1047,2648,2,13327,563999,583658,19659,
1048,2776,2,13327,162600,182513,19913,
1049,2847,2,14958,352269,373470,21201,
1050,3032,2,14958,188494,206583,18089,
1051,3139,2,14958,359219,376266,17047,
1052,3264,2,14958,909447,921627,12180,
1053,3366,2,14958,821743,835877,14134,
1054,3483,2,14958,240931,259615,18684,
1055,3601,2,13327,533015,556419,23404,
1056,3832,2,14977,284161,302825,18664,
1057,4056,2,6150,108587,130454,21867,
1058,4273,2,6150,431897,451517,19620,
1059,4408,2,6150,387128,407841,20713,
1060,4551,2,6150,441708,462234,20526,
1061,4663,2,6150,710268,731091,20823,
1062,4786,2,14982,453500,475281,21781,
1063,4896,2,14982,943102,961873,18771,
1064,5024,2,14982,817373,828620,11247,
1065,5146,2,14982,536263,546585,10322,
1066,5296,2,14982,728842,738739,9897,
1067,5477,2,14982,789768,799219,9451,
1068,5668,2,14979,824510,846327,21817,
1069,5780,2,14979,988544,997587,9043,
1070,5918,2,14979,568,9616,9048,
1071,6035,2,12945,19555,39679,20124,
1072,6162,2,12945,717460,737723,20263,
1073,6295,2,12945,641921,663148,21227,
1074,6402,2,12945,52187,74367,22180,
1075,6538,2,12945,856282,867586,11304,
1076,6660,2,12945,500648,520896,20248,
1077,6781,2,12945,179942,185742,5800,
1078,6903,2,13291,561145,583228,22083,
1079,7044,2,9794,115041,136269,21228,
1080,7167,2,9794,748039,768075,20036,
1081,7292,2,9794,564684,587483,22799,
1082,7414,2,9794,173189,183618,10429,
1083,7539,2,9794,864130,884332,20202,
1084,7661,2,9794,468420,489020,20600,
1085,7863,2,12204,681757,704760,23003,
1086,7998,2,12441,656699,676834,20135,
1087,8115,2,12441,410775,430804,20029,
1088,8238,2,12441,150468,170368,19900,
1089,8351,2,12441,849439,872360,22921,
1090,8483,2,14982,299589,321936,22347,
1091,8591,2,14982,861001,884509,23508,
1092,8720,2,14982,770859,790610,19751,
1093,9050,2,12994,141841,166405,24564,
1094,9168,2,12994,930511,951877,21366,
1095,9294,2,12994,777159,799577,22418,
1096,9411,2,12994,546851,570929,24078,
1097,9633,2,16976,561432,582848,21416,
1098,9745,2,16976,497942,519192,21250,
1099,9854,2,14979,73016,95985,22969,
1100,9994,2,14979,515981,540455,24474,
1101,10113,2,14979,342922,367053,24131,
1102,10244,2,14979,628994,652957,23963,
1103,10359,2,12994,601231,623989,22758,
1104,10475,2,14958,272547,295511,22964,
1105,10604,2,14958,243888,266536,22648,
1106,10730,2,14958,119423,142247,22824,
1107,10939,2,14977,479108,498240,19132,
1108,11050,2,19299,826295,846774,20479,
1109,11189,2,14977,875836,898282,22446,
1110,11322,2,14977,688399,709089,20690,
1111,11478,2,14977,94636,117070,22434,
1112,11604,2,14977,945537,967699,22162,
1113,11714,2,19296,598541,620703,22162,
1114,11862,2,19296,952027,971455,19428,
1115,11996,2,19296,746044,767935,21891,
1116,12234,2,12441,786998,810073,23075,
1117,12355,2,12441,819631,843853,24222,
1118,12478,2,12441,691464,713845,22381,
1119,12694,2,21920,823099,830128,7029,
1120,12828,2,21920,699129,703603,4474,
1121,12949,2,21920,343429,362326,18897,
1122,13230,2,21920,137313,159284,21971,
1123,13376,2,21920,439406,461261,21855,
1124,13512,2,21920,537509,560466,22957,
1125,13652,2,14979,52989,77422,24433,
1126,13988,2,14977,140198,162144,21946,
1127,14120,2,14977,218277,239312,21035,
1128,14260,2,14977,16717,40690,23973,
1129,14403,2,21920,447600,471531,23931,
1130,14905,2,23286,237844,263483,25639,
1131,15025,2,23286,591104,616510,25406,
1132,15143,2,23286,243180,265982,22802,
1133,15296,2,21920,474419,496395,21976,
1134,15431,2,23286,534454,557598,23144,
1135,15566,2,23749,465953,489198,23245,
1136,15690,2,23749,873470,894758,21288,
1137,15853,2,23813,585106,607493,22387,
1138,16022,2,23749,510778,532956,22178,
1139,16135,2,23813,861753,882821,21068,
1140,16276,2,23813,495442,517231,21789,
1141,16412,2,23813,814158,834764,20606,
1142,16725,2,24596,508283,530850,22567,
1143,16875,2,24584,147590,171321,23731,
1144,17006,2,24584,703373,726025,22652,
1145,17090,2,24584,836681,860167,23486,
1146,17288,2,24584,817350,841635,24285,
1147,17448,2,24596,493720,514664,20944,
1148,17588,2,24596,244154,268512,24358,
1149,17727,2,24596,104396,129570,25174,
1150,17870,2,24596,32485,57965,25480,
1151,18027,2,24653,491312,512920,21608,
1152,18153,2,24648,667008,689486,22478,
1153,18291,2,24648,446384,469828,23444,
1154,18432,2,24648,325940,350229,24289,
1155,18573,2,24648,65470,88068,22598,
1156,18699,2,24648,200291,224697,24406,
1157,18859,2,24648,359657,381509,21852,
1158,18996,2,24648,89524,110605,21081,
1159,19137,2,24648,832332,856395,24063,
1160,19282,2,24579,978000,1133,23133,
1161,19419,2,24579,490812,513040,22228,
1162,19555,2,24579,754324,775928,21604,
1163,19695,2,24579,811766,834761,22995,
1164,19836,2,24579,605516,631209,25693,
1165,19973,2,24579,734673,757765,23092,
1166,20118,2,24579,194703,217532,22829,
1167,20256,2,24579,207275,230400,23125,
1168,20358,2,23811,618490,638165,19675,
1169,20658,2,23811,902642,926313,23671,
1170,20798,2,23811,709777,732363,22586,
1171,20940,2,23811,423911,447261,23350,
1172,21079,2,23811,116873,140394,23521,
1173,21250,2,24565,51298,57147,5849,
1174,21358,2,23811,311290,335477,24187,
